"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at"
1799,"1","2026-06-24T22:57:16.401428Z","normal",1799,4.294,"","r3-0048","thật sự em cũng vừa trượt ngôi trường em mong ước, khoảng 1,2 tuần trước khi xem chị thuyết trình em vẫn giam mình trong phòng dằn vặt, tiếc nuối, xấu hổ rồi cảm thấy có lỗi với bố mẹ. nhưng rồi nhận ra cuộc đời còn dài và kì thi ấy không phải mọi thứ em có, học cách chấp nhận và bước tiếp nên em đã tự tha thứ cho chính mình và hi vọng vào tương lai. video này của chị đã tiếp thêm cho em động lực và sự đồng cảm. có lẽ những mất mát của chúng ta không giống nhau hoàn toàn nhưng giữa chúng mình có 1 vài điều đồng điệu. thôi thì cánh cửa này đống lại sẽ có cánh cửa khác mở ra, em sẽ không bỏ cuộc mà vẫn tiếp tục cố gắng. cảm ơn vì những chia sẻ của chị😊","2026-06-24T22:57:16.401445Z"
1800,"1","2026-06-24T22:57:19.257052Z","normal",1800,1.709,"","r3-0049","Một case study điển hình của chuyện trầm cảm là sulli và jonghyun của kpop . Mỗi khi nhắc tới họ mình lại buồn dù cho giờ mình ko bị sao cả và họ cũng đã an yên rồi . Thật ra mình buồn vì có rất rất nhiều người nhẫn tâm nhục mạ họ là yếu đuối, hèn nhát ,.... Ừ thì họ thế đó","2026-06-24T22:57:19.257070Z"
1801,"1","2026-06-24T22:57:24.758569Z","uncertain",1801,28.54,"Không rõ căn bệnh ở đây nhắc đến là gì","r3-0050","Cảm ơn chị vì chia sẻ gần gũi, thực tế. Em đã bị căn bệnh này lâu rồi và vẫn đag tìm cách điều trị. Em sẽ tập theo cách chị hướng dẫn. ❤","2026-06-24T22:57:58.582064Z"
1802,"1","2026-06-24T22:58:14.110244Z","normal",1802,3.121,"","r3-0051","Cam on giong ca An Thien Vy nghe ma thuong nhung dua con di lam an xa xu vi cuoc song muu sinh noi dat khach que nguoi bao nhieu vat va gian truan ❤ 😂 🎉 ❤ 😂 🎉 ❤ 😂 🎉n😮","2026-06-24T22:58:14.110261Z"
1803,"1","2026-06-25T08:13:20.032215Z","depression",1803,4.79,"","r3-0052","Anh đi Đc 19 ngày rồi… e chưa 1 ngày ngưng nghỉ về anh …. Thế giới k có anh …. Mỗi ngày trôi qua với em là vô nghĩa 💔Anh ơi …. Sao anh nỡ bỏ lại 3 mẹ con em 1 minh thế này","2026-06-25T08:13:20.032238Z"
1804,"1","2026-06-25T08:13:58.399826Z","exclude",1804,1.921,"","r3-0053","I had a burnout syndrome 20 years ago and have changed my entire life since. I don’t take vacations anymore. Vacations never helped me and were always stressful… packing/unpacking bags, standing in lines, waiting for trains, boats, airplanes. I live my quiet life now, keeping my inner balance with sleep, walks, sometimes watching a movie.","2026-06-25T08:13:58.399844Z"
1805,"1","2026-06-25T08:14:00.799319Z","normal",1805,1.441,"","r3-0054","ngày trước em cũng hay quan tâm xem ai nghĩ về mình lắm chị ạ , em luôn lo lắng , giữ hình tượng , nhưng rồi dần nhận ra bản thân mình có ra sao cũng không cần người khác bận tâm . cứ là chính mình thôi , hiểu bản thân hơn để sống 1 cuộc sống của chính mình","2026-06-25T08:14:00.799343Z"
1806,"1","2026-06-25T08:14:03.086921Z","normal",1806,1.36,"","r3-0055","OMG em đang nghỉ hè năm nhất, việc học ít hơn, công việc cũng ít hơn khiến mình cứ trì hoãn mãi không làm. Em nhớ đã có nguyên ngày em chỉ ăn-ngủ-lướt điện thoại và không làm được thêm bất cứ điều gì khác, xem xong video của chị em thấy mình cần phải ngừng để bản thân quá thoải mái như z mà thay vào đó nên bắt tay ngay vào những việc khác nâng giá trị của bản thân lên, ví dụ như tìm hiểu thêm các kiến thức mới, đi làm tích luỹ kinh nghiệm, ra ngoài xây dựng những mối quan hệ chất lượng,... Cảm ơn chị vì những video siuuuu bổ ích như thế này ạ :3 mãi iu pà chị cụa tuiii","2026-06-25T08:14:03.086939Z"
1807,"1","2026-06-25T08:14:05.045750Z","normal",1807,1.11,"","r3-0056","Nếu ai đó nói j thì tớ cũng chả quan tâm làm chi cho mệt. Nhưng ko hiểu sao mọi câu nói,câu mắng ko khiến tớ buồn nhưng khi có chuyện j đó mà người tớ đang nói chuyện yên lặng một cách bất thường thì tớ lại cảm thấy bất lực, sợ hãi, hơi chút buồn bã và ko biết nói gì nữa nếu tớ có nói j lúc đó thì nó cũng chỉ là những câu nói gượng gạo hay là nói những câu vô nghĩa, hoặc nói bé xíu. Mà nói vầy xong thấy nhẹ nhõm hơn nhiều.Cảm ơn bạn vì đã làm ra video này.","2026-06-25T08:14:05.045769Z"
1808,"1","2026-06-25T08:14:23.668888Z","uncertain",1808,14.89,"Quá mơ hồ, không rõ tệ ở mức độ nào","r3-0057","Cảm ơn anh Leo đã chia sẻ. ❤ Em cũng đang rất tệ, nhưng sẽ cố gắng vượt qua.","2026-06-25T08:14:23.668906Z"
1809,"1","2026-06-25T08:14:43.349780Z","uncertain",1809,18.526,"Không rõ trong video chị đó kể về trạng thái gì","r3-0058","Em cảm ơn video của chị. Hiện tại em đang nằm trong trạng thái giống như chị kể trong video và e thấy mình cần nhìn nhận lại bản thân mình. Biết vậy nhưng cứ được 1 thời gian là mình sẽ đi lại vết xe đổ của chính mình, em rất thích giọng nói nhẹ nhàng chậm chậm và ấm áp của chị. Em chúc chị một cuộc đời tươi vui.","2026-06-25T08:14:43.349800Z"
1810,"1","2026-06-25T08:14:46.131137Z","normal",1810,1.619,"","r3-0059","Một ngày trôi qua thì ta luôn nhìn lại xem mik đã tệ như thế nào để mọi người nói đến thật sự trong mỗi người đều có cái được gọi là cô đơn điều đó còn như một người cười bên ngoài những khi họ về nhà thì họ dần chìm sâu vào cái âu lo muội phiên đau lòng trầm tư😢😢nó có đk nhỉ?","2026-06-25T08:14:46.131155Z"
1811,"1","2026-06-25T08:14:56.687311Z","normal",1811,5.317,"","r3-0060","E đang làm việc ở Nhật Bản, trong công việc em đag gặp tình trạng như anh nói, may mắn khi xem đc clip này của anh, cảm ơn a rất nhiều❤","2026-06-25T08:14:56.687337Z"
1812,"1","2026-06-25T08:15:13.884477Z","depression",1812,16.076,"","r3-0061","Cảm ơn VSTN với podcast này. Mình nghe sau những vết thương trên tay và những đêm dài khóc lóc. Mình luôn ao ước có ai đó ôm lấy vỗ về mình những lúc tiêu cực, nhưng không có ai cả. Đây thực sự là lần đầu tiên có ai đó nói với mình rằng họ mong được nghe tiếng trái tim ấm nóng của mình vẫn còn đang đập, họ mong mình đừng vỡ tan trong đêm đen. Thật sự cảm ơn các bạn rất nhiều.","2026-06-25T08:15:13.884497Z"
1813,"1","2026-06-25T08:15:21.834018Z","exclude",1813,5.551,"","r3-0062","Con tim em thay lòng để niềm đau thay bao mặn nồng . Bước chân anh đi về chẳng còn ai mong. Được dăm 2 3 năm ròng để giờ nghe tin em đi theo chồng.. nước mắt hòa tiếng đau người đành sao.. Bao ngày trông mong.. ngóng đợi giờ về thì không ai chờ. giọt buồn rơi xuống đưa tay giấu đi vội vàng Đem niềm tin ra phương xa trai tim gửi gắm quê nhà Giờ về đây lấy em đem vứt cho người ta Cô đơn giành cho ai bao nhiêu tương tư tàn hoa phai. Cứ nghĩ là sẽ giữ mãi được hình bóng. bao nhiêu lần đã hy vọng về nơi dấu yêu ban đầu. Chẳng âu lo bên nhau hát vang câu hò Đêm thau lại lo âu không sao đâu chia tay chẳng đau lâu. phải chăng em đem tình yêu trao người khác. 12 bến nước đục trong đời em sẽ vui nhiều không. Hay là nước mắt ướt mi lưng tròng RAP: Vì tương lai … anh phải có gắng lao lực Để người nương vai … đối với anh thì sao cực Vì thương ai … bao đêm dài anh thao thức Nắng tắt màn sương phai … giờ trái tim này đau nhất Lời ngọt ngào … người từng trao Như những Chất độc không màu Thấm vào máu … sâu vào não Giết chết tế bào … sao không đau Bông hoa xinh ngày xưa vì người ra đi mà lụy tàn trời xanh kéo đầy mây mưa như tiếc tình mình đã li tan dk2: Buông sợi tơ... chia tay tàn phai giấc mơ. 1 lý do anh sẽ thôi mong chờ.. vì em là ai ở trong lòng tôi mà mang niềm đau bao ngày qua vậy là coi như ta mất nhau rồi","2026-06-25T08:15:21.834041Z"
1814,"1","2026-06-25T08:15:28.610860Z","exclude",1814,5.606,"","r3-0063","Con tim em thay lòng để niềm đau thay bao mặn nồng . Bước chân anh đi về chẳng còn ai mong. Được dăm 2 3 năm ròng để giờ nghe tin em đi theo chồng.. nước mắt hòa tiếng đau người đành sao.. Bao ngày trông mong.. ngóng đợi giờ về thì không ai chờ. giọt buồn rơi xuống đưa tay giấu đi vội vàng Đem niềm tin ra phương xa trai tim gửi gắm quê nhà Giờ về đây lấy em đem vứt cho người ta Cô đơn giành cho ai bao nhiêu tương tư tàn hoa phai. Cứ nghĩ là sẽ giữ mãi được hình bóng. bao nhiêu lần đã hy vọng về nơi dấu yêu ban đầu. Chẳng âu lo bên nhau hát vang câu hò Đêm thau lại lo âu không sao đâu chia tay chẳng đau lâu. phải chăng em đem tình yêu trao người khác. 12 bến nước đục trong đời em sẽ vui nhiều không. Hay là nước mắt ướt mi lưng tròng RAP: Vì tương lai … anh phải có gắng lao lực Để người nương vai … đối với anh thì sao cực Vì thương ai … bao đêm dài anh thao thức Nắng tắt màn sương phai … giờ trái tim này đau nhất Lời ngọt ngào … người từng trao Như những Chất độc không màu Thấm vào máu … sâu vào não Giết chết tế bào … sao không đau Bông hoa xinh ngày xưa vì người ra đi mà lụy tàn trời xanh kéo đầy mây mưa như tiếc tình mình đã li tan dk2: Buông sợi tơ... chia tay tàn phai giấc mơ. 1 lý do anh sẽ thôi mong chờ.. vì em là ai ở trong lòng tôi mà mang niềm đau bao ngày qua vậy là coi như ta mất nhau rồi ok nha các bạn","2026-06-25T08:15:28.610878Z"
1815,"1","2026-06-25T08:15:32.600484Z","exclude",1815,2.217,"","r3-0064","Con tim em thay lòng để niềm đau thay bao mặn nồng . Bước chân anh đi về chẳng còn ai mong. Được dăm 2 3 năm ròng để giờ nghe tin em đi theo chồng.. nước mắt hòa tiếng đau người đành sao.. Bao ngày trông mong.. ngóng đợi giờ về thì không ai chờ. giọt buồn rơi xuống đưa tay giấu đi vội vàng Đem niềm tin ra phương xa trai tim gửi gắm quê nhà Giờ về đây lấy em đem vứt cho người ta Cô đơn giành cho ai bao nhiêu tương tư tàn hoa phai. Cứ nghĩ là sẽ giữ mãi được hình bóng. bao nhiêu lần đã hy vọng về nơi dấu yêu ban đầu. Chẳng âu lo bên nhau hát vang câu hò Đêm thau lại lo âu không sao đâu chia tay chẳng đau lâu. phải chăng em đem tình yêu trao người khác. 12 bến nước đục trong đời em sẽ vui nhiều không. Hay là nước mắt ướt mi lưng tròng RAP: Vì tương lai … anh phải có gắng lao lực Để người nương vai … đối với anh thì sao cực Vì thương ai … bao đêm dài anh thao thức ĐỂ NỖI ĐAU VƯƠNG LẠI… giờ tim này đau nhất Lời ngọt ngào … người từng trao Như những Chất độc không màu Thấm vào máu … sâu vào não Giết chết tế bào … sao không đau Bông hoa xinh ngày xưa vì người ra đi mà lụy tàn trời xanh kéo đầy mây mưa như tiếc tình mình đã li tan dk2: Buông sợi tơ... chia tay tàn phai giấc mơ. 1 lý do anh sẽ thôi mong chờ.. vì em là ai ở trong lòng tôi mà mang niềm đau bao ngày qua vậy là coi như ta mất nhau rồi .","2026-06-25T08:15:32.600508Z"
1816,"1","2026-06-25T08:15:43.333559Z","normal",1816,9.464,"","r3-0065","thật sự em cứ bị ông bà kêu là tự kỷ chỉ vì em ngồi nhà va ko nói truyện với ai trong khi bạn bè thì em vẫn có ông bà cứ nói em tự kỷ rất khó chịu cảm ơn vui vẻ vì Video","2026-06-25T08:15:43.333579Z"
1817,"1","2026-06-25T08:16:13.777158Z","depression",1817,21.715,"","r3-0066","Mình khuyên các bạn lên làm việc học tập thật khoa học . Giấc ngủ nó vô cùng quan trọng đến thể chất và tinh thần . Lúc mình bình thường thì xem nhẹ nó vì nó rất tự nhiên. Và rồi bị trầm cảm 6,7 năm nay mình phải uokngs thuốc mới ngủ đk , và lâý lại giấc ngủ tự nhiên vs mình là không thể, lên mình chia sẻ các bạn lên vô cùng quý trọng giấc ngủ nhà.","2026-06-25T08:16:13.777184Z"
