comment_text,label,augmented,augmentation_method,source_text_sha256,augmentation_seed
Cảm ơn a vì video này. E đã đối diện với trầm cảm từ cuối năm 2019 đến giờ đã là gần 4 năm. E đã đến mức 1 ngày nghĩ đến việc tự tử k biết bao nhiêu lần. Nhưng e biết Chúa nên Chúa giữ e khỏi điều đó. Nhưng e không hề thật sự biết lí do của trầm cảm cũng như không xung cách thoát ra hoàn toàn. Sau khi e xem video này thì e đã nghiêm túc cầu hỏi Chúa về sự thất vọng và e đã được giải phóng rất nhiều. Chúa đã chữa lành và giúp e vượt qua rất thần kì. Cảm ơn vì khi có quanh e không ai hiểu được bệnh trầm cảm của e thì e được khích lệ rất nhiều từ video của a. Biết ơn Chúa vì điều a đang làm. Chúa ban phước lại cho a,1,True,random_swap,4f31fe2df348d960a3e424c8553fbfa337922605166d950b5ae30c48a44f8191,42
Cảm ơn a vì video này. E đã đối diện với cảm từ cuối năm 2019 đến giờ đã là gần 4 năm. E đã đến mức 1 ngày nghĩ đến việc tự tử k biết bao nhiêu lần. Nhưng e biết Chúa nên Chúa giữ e đó. Nhưng e không thật sự biết lí do của trầm cảm như không có cách thoát ra hoàn toàn. Sau khi e xem video này thì e đã nghiêm túc cầu hỏi về sự thất vọng và e đã giải phóng nhiều. Chúa đã chữa lành và giúp e vượt qua rất Cảm ơn vì khi xung quanh e không ai hiểu được bệnh trầm cảm e thì e được khích lệ rất nhiều từ video của a. Biết ơn Chúa vì điều a làm. Chúa ban phước lại cho a,1,True,random_deletion,4f31fe2df348d960a3e424c8553fbfa337922605166d950b5ae30c48a44f8191,42
"Mẹ tôi bị trầm cảm sau đó 1mình bố tôi nuôi 5 đứa con. Sau 1 thời gian bố tôi quen người phụ nữ khác rồi bán đất cát khiến kinh tế suy sụp, bố tôi vẫn yêu thương và cố gắng chăm lo cho chúng tôi. Lo cho 2 chị cưới ck... Nhưng tôi thì bị ám ảnh về cuộc sống trc nó khiến tôi mệt mỏi và cáu gắt, Đặc biệt với bố. Càng ngày càng tệ. Bây h tôi còn bị lâng lâng mất ngủ nữa... Tôi rất mệt vì nghĩ về tương lai. Tôi chưa vk con khi đã tuổi 30. Tôi cảm thấy mình vô dụng và khó chịu tăg dần. Tôi mong sao tôi có thể tốt hơn",1,False,original,34ad080e3fac03ebff5707ea4b333b09ea1327c31393a7c8481c3c2a986930f0,42
"Mẹ tôi bị trầm cảm sau đó 1mình bố tôi nuôi 5 đứa con. Sau 1 thời gian bố tôi quen người phụ nữ khác rồi bán đất cát khiến kinh tế suy sụp, bố tôi vẫn yêu thương và cố gắng chăm lo cho chúng tôi. Lo cho 2 chị cưới ck... Nhưng tôi thì bị ám ảnh về cuộc sống trc nó khiến tôi mệt mỏi và cáu gắt, Đặc biệt với bố. Càng ngày càng tệ. Bây h tôi còn bị lâng lâng mất ngủ nữa... Tôi rất mệt vì nghĩ về tương lai. Tôi chưa vk con khi vô đã tuổi 30. Tôi cảm thấy mình vô dụng và khó chịu tăg dần. Tôi mong sao tôi có thể tốt hơn",1,True,random_insertion,34ad080e3fac03ebff5707ea4b333b09ea1327c31393a7c8481c3c2a986930f0,42
"Mẹ tôi bị trầm cảm sau đó 1mình bố tôi nuôi 5 đứa con. Sau 1 thời gian bố tôi quen người phụ nữ khác rồi bán đất cát khiến kinh tế suy sụp, bố tôi vẫn yêu thương và cố gắng chăm lo cho chúng tôi. Lo cho 2 chị mong ck... Nhưng tôi thì bị ám ảnh về cuộc sống trc nó khiến tôi mệt mỏi và cáu gắt, Đặc biệt với bố. Càng ngày càng tệ. Bây h tôi còn bị lâng lâng mất ngủ nữa... Tôi rất mệt vì nghĩ về tương lai. Tôi chưa vk con khi đã tuổi 30. Tôi cảm thấy mình vô dụng và khó chịu tăg dần. Tôi cưới sao tôi có thể tốt hơn",1,True,random_swap,34ad080e3fac03ebff5707ea4b333b09ea1327c31393a7c8481c3c2a986930f0,42
"Mẹ tôi bị trầm cảm sau đó bố tôi nuôi 5 con. Sau 1 thời gian bố tôi quen người phụ nữ khác rồi đất cát khiến kinh tế suy sụp, bố tôi vẫn yêu thương và cố gắng chăm lo cho tôi. cho 2 chị cưới Nhưng tôi thì bị ám về cuộc sống trc nó khiến tôi mệt mỏi và gắt, biệt với bố. Càng ngày càng tệ. Bây h còn bị lâng lâng mất ngủ nữa... Tôi rất mệt nghĩ về tương lai. Tôi chưa vk khi đã tuổi 30. Tôi cảm thấy mình dụng và chịu tăg dần. Tôi mong sao tôi có thể tốt hơn",1,True,random_deletion,34ad080e3fac03ebff5707ea4b333b09ea1327c31393a7c8481c3c2a986930f0,42
"mình bị trầm cảm mà chả ai quan tâm hay lo lắng cho mình,còn gây áp lực nhiều thêm",1,False,original,f5b8ec50c3caea3956563068089e229be9a45adf00b8e3a82cab91460ebfd9d3,42
"mình bị trầm cảm mà chả ai quan tâm hay lắm lo lắng cho mình,còn gây áp lực nhiều thêm",1,True,random_insertion,f5b8ec50c3caea3956563068089e229be9a45adf00b8e3a82cab91460ebfd9d3,42
"mình bị trầm cảm mà chả ai quan tâm hay lo lắng cho lực gây áp mình,còn nhiều thêm",1,True,random_swap,f5b8ec50c3caea3956563068089e229be9a45adf00b8e3a82cab91460ebfd9d3,42
"Mong ai hữu duyên đọc được comment này có thể kết nối với tôi. Tôi khao khát kết nối trò chuyện với ai đó xa lạ và có thể hiểu được cảm giác đang sống mà như qua đời này. Tôi không có bất cứ thứ gì thuộc về mình trên cuộc đời này, cũng không có ai chờ đợi yêu thương tôi theo cách mà người nhạy cảm như tôi mong muốn. Lại càng không có thành công, tiền bạc hay sự công nhận của ai. Một người hoàn toàn không có bất cứ thứ gì. Tôi không muốn chết nhưng cũng không sẵn sàng để sống. Tôi không có bản lĩnh để sống cho ra sống. Mọi thứ đều trống rỗng và mỏi mệt.",1,False,original,dba99d0a6601cb92141fd2d5d55c06f4da1dcfc293e9b079eae4729ac72fcc8c,42
"Mong ai hữu duyên đọc được comment này có thể kết nối với tôi. Tôi khao khát kết nối trò chuyện với ai đó xa lạ và có thể hiểu được cảm giác đang sống mà như qua đời này. Tôi không có bất cứ thứ gì kinh thuộc về mình trên cuộc đời này, cũng không có ai chờ đợi yêu thương tôi theo cách mà người nhạy cảm như tôi mong muốn. Lại càng không có thành công, tiền bạc hay sự công nhận của ai. Một người hoàn toàn không có bất cứ thứ gì. Tôi không muốn chết nhưng cũng không sẵn sàng để sống. Tôi không có bản lĩnh để sống cho ra sống. Mọi thứ đều trống rỗng và mỏi mệt.",1,True,random_insertion,dba99d0a6601cb92141fd2d5d55c06f4da1dcfc293e9b079eae4729ac72fcc8c,42
"Mong ai hữu duyên đọc được comment này có thể kết nối với tôi. Tôi khao khát kết nối trò chuyện với ai đó xa lạ và có thể hiểu được cảm giác đang sống mà như qua đời này. Tôi không có bất cứ thứ gì thuộc về mình trên cuộc đời này, cũng không có của chờ đợi yêu thương tôi theo cách mà người nhạy cảm như tôi mong muốn. Lại càng không có thành công, tiền bạc hay sự công nhận ai ai. Một người hoàn toàn không có bất cứ thứ gì. Tôi không muốn chết nhưng cũng không sẵn sàng để sống. Tôi không có bản lĩnh để sống cho ra sống. Mọi thứ đều trống rỗng và mỏi mệt.",1,True,random_swap,dba99d0a6601cb92141fd2d5d55c06f4da1dcfc293e9b079eae4729ac72fcc8c,42
"Mong ai hữu duyên đọc được comment này có thể kết nối với tôi. Tôi khao khát kết nối trò chuyện với ai đó xa lạ và hiểu được cảm giác sống mà như qua đời này. Tôi không có bất cứ thuộc về mình trên cuộc đời này, cũng có ai chờ đợi yêu thương theo cách mà người nhạy cảm như tôi muốn. càng không có thành công, tiền bạc hay sự nhận của ai. Một người hoàn toàn có bất cứ thứ gì. Tôi không muốn nhưng cũng không sàng sống. Tôi không có bản lĩnh để sống cho ra sống. Mọi thứ đều trống rỗng và mỏi mệt.",1,True,random_deletion,dba99d0a6601cb92141fd2d5d55c06f4da1dcfc293e9b079eae4729ac72fcc8c,42
Mình lo âu trầm cảm 10 năm.Vẫn đang nỗ lực.Cảm ơn sự chia sẻ của chị❤,1,False,original,fc37c6e566cc59eb158736289efa18cd1e7f0d9c23f7875cbb5f4699a5753f25,42
Mình lo âu trầm cảm 10 năm.Vẫn đang nỗ lực.Cảm ơn vô cùng sự chia sẻ của chị❤,1,True,random_insertion,fc37c6e566cc59eb158736289efa18cd1e7f0d9c23f7875cbb5f4699a5753f25,42
Mình lo âu trầm cảm 10 năm.Vẫn đang nỗ lực.Cảm ơn sự chia chị❤ của sẻ,1,True,random_swap,fc37c6e566cc59eb158736289efa18cd1e7f0d9c23f7875cbb5f4699a5753f25,42
Mình lo trầm cảm 10 năm.Vẫn đang nỗ lực.Cảm ơn sự chia sẻ của chị❤,1,True,random_deletion,fc37c6e566cc59eb158736289efa18cd1e7f0d9c23f7875cbb5f4699a5753f25,42
"Từ bé mình đã bị ảnh hưởng tư tưởng phải biết làm hài lòng người khác, dù không thích cũng ngượng để không bị đánh giá. nhưng bản tính bên trong vốn không dễ thuần phục nên luôn có sự giằng xé, nổi loạn bên trong. Dù thể hiện tốt vẫn bị 1 số người lớn họ hàng so sánh và không được coi trọng. Khi lớn lên, lấy chồng thì mâu thuẫn việc làm hài lòng và muốn phản kháng để được tự do nên rơi vào trầm cảm; đỉnh điểm là khi có cô em dâu mới lại trái ngược hoàn toàn, nên mọi tủi thân, ấm ức vỡ òa ra... oán trách bản thân sao thiếu hiểu biết, kém cỏi, không tự bảo vệ được mình. để phải bị đối xử bất công đến vậy. Dần dần mình nhận ra mình phải cảm ơn cô em dâu, vì nhờ sự khác biệt đó, dám sống không sợ bị ghét, phá đi cái tư tưởng con dâu thì phải thế nọ thế kia.... ấy vậy mà không những không bị đánh giá còn quay lại cung phụng, ngon là được dành phần.... còn cái đứa bị khắc khe, đòi hỏi phải biết điều thì không được coi trọng. Thế nên, mình nhận ra không phải cứ làm hài lòng người khác mà đánh mất sự tự tôn, tự do của bản thân là sẽ được ghi nhận. Phải dám can đảm từ chối 1 cách khéo léo nhưng đầy mạnh mẽ, dứt khoát. để không bị mãi coi là đứa dễ bắt nạt. Thích câu: ""Nếu như bạn đang gặp rắc rối và đau khổ trong tình yêu, tình bạn, và trong các mối quan hệ khác, thì có nghĩa là vũ trụ đang gửi gắm người đó đến cuộc đời của bạn, và nhắn với bạn một điều rằng ĐÃ ĐẾN LÚC BẠN PHẢI YÊU LẤY BẢN THÂN rồi.""",1,False,original,8c0cd53706b63da4bcb95a3d13468687bf33356c6f36e7400c743e62ea306a22,42
"Từ bé mình đã bị ảnh hưởng tư tưởng phải biết làm hài lòng người khác, dù không thích cũng ngượng để không bị đánh giá. nhưng bản tính bên trong vốn không dễ thuần phục nên luôn có sự giằng xé, nổi loạn bên trong. Dù thể hiện tốt vẫn bị 1 số người lớn họ hàng so sánh và không được coi trọng. Khi lớn lên, lấy chồng thì mâu thuẫn việc làm hài lòng và muốn phản kháng để được tự do nên rơi vào trầm cảm; đỉnh điểm là khi có cô em dâu mới lại trái ngược hoàn toàn, nên mọi tủi thân, ấm ức vỡ òa ra... oán trách bản thân sao thiếu hiểu biết, kém cỏi, không tự bảo vệ được mình. để phải bị đối xử bất công đến vậy. Dần dần mình nhận ra mình phải cảm ơn cô em dâu, vì nhờ sự khác biệt đó, dám sống không hoảng sợ bị ghét, phá đi cái tư tưởng con dâu thì phải thế nọ thế kia.... ấy vậy mà không những không bị đánh giá còn quay lại cung phụng, ngon là được dành phần.... còn cái đứa bị khắc khe, đòi hỏi phải biết điều thì không được coi trọng. Thế nên, mình nhận ra không phải cứ làm hài lòng người khác mà đánh mất sự tự tôn, tự do của bản thân là sẽ được ghi nhận. Phải dám can đảm từ chối 1 cách khéo léo nhưng đầy mạnh mẽ, dứt khoát. để không bị mãi coi là đứa dễ bắt nạt. Thích câu: ""Nếu như bạn đang gặp rắc rối và đau khổ trong tình yêu, tình bạn, và trong các mối quan hệ khác, thì có nghĩa là vũ trụ đang gửi gắm người đó đến cuộc đời của bạn, và nhắn với bạn một điều rằng ĐÃ ĐẾN LÚC BẠN PHẢI YÊU LẤY BẢN THÂN rồi.""",1,True,synonym_replacement,8c0cd53706b63da4bcb95a3d13468687bf33356c6f36e7400c743e62ea306a22,42
"Từ bé mình đã bị ảnh hưởng tư tưởng phải biết làm hài lòng người khác, dù không thích cũng ngượng để không bị đánh giá. nhưng bản tính bên trong vốn không dễ thuần phục nên luôn có sự giằng xé, nổi loạn bên trong. Dù thể hiện tốt vẫn bị 1 số người lớn họ hàng so sánh và không được coi trọng. Khi lớn lên, lấy chồng thì mâu thuẫn việc làm hài lòng và muốn phản kháng để được tự do nên rơi vào trầm cảm; đỉnh điểm là khi có cô em dâu mới lại trái ngược hoàn toàn, nên mọi tủi thân, ấm ức vỡ òa ra... oán trách bản thân sao thiếu hiểu biết, kém cỏi, không tự bảo vệ được mình. để phải bị đối xử bất công đến vậy. Dần dần cực mình nhận ra mình phải cảm ơn cô em dâu, vì nhờ sự khác biệt đó, dám sống không sợ bị ghét, phá đi cái tư tưởng con dâu thì phải thế nọ thế kia.... ấy vậy mà không những không bị đánh giá còn quay lại cung phụng, ngon là được dành phần.... còn cái đứa bị khắc khe, đòi hỏi phải biết điều thì không được coi trọng. Thế nên, mình nhận ra không phải cứ làm hài lòng người khác mà đánh mất sự tự tôn, tự do của bản thân là sẽ được ghi nhận. Phải dám can đảm từ chối 1 cách khéo léo nhưng đầy mạnh mẽ, dứt khoát. để không bị mãi coi là đứa dễ bắt nạt. Thích câu: ""Nếu như bạn đang gặp rắc rối và đau khổ trong tình yêu, tình bạn, và trong các mối quan hệ khác, thì có nghĩa là vũ trụ đang gửi gắm người đó đến cuộc đời của bạn, và nhắn với bạn một điều rằng ĐÃ ĐẾN LÚC BẠN PHẢI YÊU LẤY BẢN THÂN rồi.""",1,True,random_insertion,8c0cd53706b63da4bcb95a3d13468687bf33356c6f36e7400c743e62ea306a22,42
"Từ bé mình đã bị ảnh hưởng tư tưởng phải biết làm hài lòng người khác, dù không thích cũng ngượng để không bị đánh giá. nhưng bản tính bên trong vốn không dễ thuần phục nên luôn có sự giằng xé, nổi loạn bên trong. Dù thể hiện tốt vẫn bị 1 số người lớn họ hàng so sánh và không được coi trọng. Khi lớn lên, lấy chồng thì mâu thuẫn việc làm hài lòng và muốn phản kháng để được tự do nên rơi vào trầm cảm; đỉnh điểm là khi có cô em dâu mới lại trái ngược hoàn toàn, nên mọi tủi thân, ấm ức vỡ òa ra... oán trách bản thân sao thiếu hiểu biết, kém cỏi, không tự bảo vệ được mình. để phải bị đối xử bất công đến vậy. Dần dần mình nhận ra mình phải cảm ơn cô em dâu, vì nhờ sự khác biệt đó, dám sống không sợ bị ghét, phá đi cái tư tưởng con dâu thì phải thế nọ thế kia.... ấy vậy mà không những không yêu, đánh giá còn quay lại cung phụng, ngon là được dành phần.... còn cái đứa bị khắc khe, đòi hỏi phải biết điều thì không được coi trọng. Thế nên, mình nhận ra không phải cứ làm hài lòng người khác mà đánh mất sự tự tôn, tự do của bản thân là sẽ được ghi nhận. Phải dám can đảm từ chối 1 cách khéo léo nhưng đầy mạnh mẽ, dứt khoát. để không bị mãi coi là đứa dễ bắt nạt. Thích câu: ""Nếu như bạn đang gặp rắc rối và đau khổ trong tình bị tình bạn, và trong các mối quan hệ khác, thì có nghĩa là vũ trụ đang gửi gắm người đó đến cuộc đời của bạn, và nhắn với bạn một điều rằng ĐÃ ĐẾN LÚC BẠN PHẢI YÊU LẤY BẢN THÂN rồi.""",1,True,random_swap,8c0cd53706b63da4bcb95a3d13468687bf33356c6f36e7400c743e62ea306a22,42
