comment_text,weak_label,confidence,depression_score,matched_keywords,need_review
"Mái lá có cái giản dị... nhưng chứa đựng nhiều cái tuyệt vời : ca sỹ + dàn nhạc luôn thể hiện cái mới càng hay , điệu nhạc tiếng trống tiếng gõ giọng ca bay bổng cuốn hút hòa quyện hay quá là hay . Luôn chúc chương trình bền mãi với các fan",normal_auto,high,-4,hay quá|tuyệt vời,False
"Chúc mừng NIl t o p 1,Dạo gần đây ...t o p 9 ,quá tuyệt vời cả nhà ơi",normal_auto,high,-4,tuyệt vời|chúc mừng,False
Cảm ơn em. E tuyệt vời,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Mình từng bị trầm cảm từ năm 16 tuổi đến 24 tuổi và nhiều lần muốn chết lên chết xuống nhưng vẫn do dự và vô tình mình đã đến sống một môi trường mới. Môi trường này mình không gặp những điều buồn phiền, những điều mà gây cho bạn bị trầm cảm, từ đó mình sống càng ngày càng bình thường trở lại, ít suy nghĩ tiêu cực và phải mất 3 năm sau mình mới hoàn toàn hết bệnh. Giờ suy nghĩ lại thấy xàm xú đú thiệt chớ , đang sống tự nhiên muốn đi chết.",depression_auto,high,10,muốn chết|trầm cảm,False
"Giọng chị này ngọt và đáng yêu quá kh hợp với những postcard tiêu cực như này, mình thấy giọng cũ hợp hơn ạ. Chị này hợp với nhũng postcard cuti áa",normal_auto,high,-4,đáng yêu|yêu quá,False
Có Nga cam ơn cháu rất hay châu ơi,normal_auto,high,-4,cảm ơn|rất hay,False
Chào bác sỹ. Em bị rối loạn lo âu trầm cảm và mất ngủ. Nhờ bác sỹ tư vấn giúp ạ,depression_auto,high,11,trầm cảm|mất ngủ|lo âu,False
Phim hay quá rất tuyệt vời ❤❤❤❤❤❤❤❤❤❤👍👍,normal_auto,high,-4,hay quá|tuyệt vời,False
"Vui buồn , hạnh phúc hay đau khổ , đều xuất phất từ cách suy nghĩ từ chính bản thân mình , bạn muốn hạnh phúc hãy nghĩ ngay đến hạnh phúc lúc này , bạn sẽ nhận được hạnh phúc . chúc các bạn có một cuộc sống an nhiên , cảm ơn Amind đã chia sẻ 1 cuốn sách rất hay & nhiều ý nghĩa triết lý sống , Thanks 🥰",normal_auto,high,-4,cảm ơn|rất hay,False
"Hay quá, cám on bạn rất nhiều!",normal_auto,high,-4,hay quá|cảm ơn,False
Cám ơn bạn Đinh Đoàn. Ý kiến rất hay ❤❤,normal_auto,high,-4,cảm ơn|rất hay,False
Trạm cam lo au la gi?,depression_auto,high,8,trầm cảm|lo âu,False
"Đỉnh quá,! Rất trữ tình và lãng mạn. Xin cảm ơn Ca nhạc sĩ Vũ và chị Tâm đã có một sự kết hợp hoàn hảo. Giọng hát thật nồng nàn da diết , tràn đầy cảm xúc , cảm giác thật nhẹ nhàng sâu lắng và cũng thật yên bình, rất thích hợp để nghe với thời tiết này. Mãi iu ❤❤❤",normal_auto,high,-4,cảm ơn|đỉnh quá,False
"Thật sự là bài hát lần này hay quá Nam ơi! Ma mị, chút giằng xé, đơn độc, day dứt,... Thực sự ca từ của Nam cùng với giọng hát của BLHlà sự kết hợp quá tuyệt vời",normal_auto,high,-4,hay quá|tuyệt vời,False
Nam mô a di đà phật . Thầy giảng rất hay và vui . Con cảm ơn thầy nhiều,normal_auto,high,-4,cảm ơn|rất hay,False
Mình 2k8 cách đây 1 năm mình cũng trượt chuyên văn. Nhưng giờ mình cũng không còn buồn nữa dần dần mình cũng nhận thức ra được nhiều điều cần thay đổi và suy nghĩ thấu đáo hơn. Cảm ơn bài phát biểu của chị rất hay như một động lực tiếp thêm cho mình.,normal_auto,high,-4,cảm ơn|rất hay,False
"Cảm ơn cô Tâm, cảm ơn anh Quốc Khánh và ekip ạ! Chương trình thực sự tuyệt vời quá!",normal_auto,high,-4,cảm ơn|tuyệt vời,False
"LK này hay quá trời luôn rồi, tuyệt vời, vi diệu, wow 1,2,3... yeah",normal_auto,high,-4,hay quá|tuyệt vời,False
Better vesion cứ review sách nào là mình muốn đọc ngay sách đó thôi. Cảm ơn các bạn nhiều nhé<3 giọng bạn nữ rất dễ thương,normal_auto,high,-4,cảm ơn|dễ thương,False
Trời ơi! Hay quá thầy ơi. Điểm yếu của em đã có thầy dạy rồi. Cảm ơn thầy. Iu thầy♥️♥️ Mong p2 của thầy,normal_auto,high,-4,hay quá|cảm ơn,False
Tôi cảm thấy vô cùng tuyệt vời và sảng khoải với bài tập thứ hai của thầy cảm ơn thầy nhiều,normal_auto,high,-4,cảm ơn|tuyệt vời,False
Đặt lịch tuyệt vời Em cảm ơn anh Văn Sơn rất nhiều tuyệt vời lắm anh ạ xin chúc mừng anh,normal_auto,high,-6,cảm ơn|tuyệt vời|chúc mừng,False
"Con mình thích chơi đồ chơi nhưng ko quá 1 tuần món nào mới mua về cũng mở tháo tìm chỗ để tháo. Đồ chơi hữu ícu cho sự phát triển của trẻ. Tuy nhiên nếu ko hiểu đc tâm lý này rất dễ điên lắm. May mắn là thời mình cũng đọc được nhiều cuốn sách hay về tâm lý. Giờ công nghệ phát triển nên các bạn được nghe, xem những video ntn thật sự rất bổ ích . Nghe trong lúc nấu ăn, lúc nghỉ...rất tiện . Cảm ơn chương trình rất bổ ích ạ.",normal_auto,high,-4,cảm ơn|bổ ích,False
"Để chữa Lo âu, Trầm cảm thì từ xưa có bài thuốc Tiêu dao tán nổi tiếng từ thời nhà Hán được các y gia tin dùng để chữa mất ngủ, lo âu. Đây là bài thuốc cổ phương chữa trầm cảm rất linh nghiệm",depression_auto,high,11,trầm cảm|mất ngủ|lo âu,False
Rất bổ ích xin cảm ơn chương trình nhiều,normal_auto,high,-4,cảm ơn|bổ ích,False
Biểu hiện mk dg chải.....chạm chạp dễ bị kích động.cam giác tội lỗi thất vọng về bản thân.mệt mỗi ..khó tập trung . tâm trạng buồn k lý do.bi quan trước mọi việc.lúc tự nhiên buồn rồi khóc một mình lúc k cảm xúc . đầu óc đờ đẫn tróng rổng khó tập trung.k biết có phải mk bị trầm cảm không và đi khám bác sĩ được hk . và vào khám mk phải nói ntn để bắt sĩ khám cho mk,depression_auto,high,14,trầm cảm|mệt mỏi|trống rỗng|khóc một mình,False
"Bài hát với lời hát vô cùng ý nghĩa. Mấy hôm nay cứ văng vẳng trong đầu mình. Thật sự từng câu, từng chữ,....mình cảm ơn vì đã được sinh ra, được sống, được tồn tại trên thế giới này. Biết ơn vì đã sinh ra tại một đất nước xinh đẹp, biết ơn vì được làm con của bố mẹ, biết ơn vì những người mình gặp và những gì mình nhận....Với những gì đã trải qua, mình càng yêu hơn và trân trọng hơn cuộc sống này. Mình sẽ cố gắng sống thật tốt, thật ý nghĩa để sau này không phải hối tiếc mỗi khi nhìn lại <3",normal_auto,high,-4,cảm ơn|thật ý nghĩa,False
Hay quá Shop. Cảm ơn bạn👍👍,normal_auto,high,-4,hay quá|cảm ơn,False
"2 năm trước mik nghe nhạc này để ôn thi hsg ngữ văn cấp huyện , đạt giải 3 , 1 năm trước mik nghe để ôn thi vào lp 10 và mik đậu nv1 , 2 năm sau mik quay lại để ôn thi hsg địa mong mm 1 lần nữa mỉm cười với mik , cảm ơn ad đã ra 1 video hay ý nghĩa và động lực lớn ạ",normal_auto,high,-4,video hay|cảm ơn,False
"👍👍👍💐💐💐💐💐 bài này rất hay , cãm ơn kênh . Like rồi .",normal_auto,high,-4,cảm ơn|rất hay,False
Những bài giảng tuyệt vời. Cảm ơn bạn !,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Đan Nguyên nghệ sĩ đa tài , phong độ , hát hay ,đóng phim càng tuyệt vời .Chúc mừng chàng nghê sĩ đã thành công và mãi thành công trong mọi lĩnh vực mà Đan đã chọn .Luôn ngưỡng mộ Đan Nguyên",normal_auto,high,-4,tuyệt vời|chúc mừng,False
"Mk đã khóc khi nghe bài nhạc này, thật tuyệt vời,nó đã tạo cho tôi một động lực rất lớn,xin cảm ơn❤",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Những người trầm cảm lạ họ đã phải chịu áp lực tâm lý rất nhiều vì vậy hãy nên quan tâm đến họ nhiều hoen,depression_auto,high,8,trầm cảm|áp lực,False
Đáng yêu quá đi tô gà có đau không 🤗🤗🤗🤗🤗🤗🤗🤗,normal_auto,high,-4,đáng yêu|yêu quá,False
Nam Mô A Di Đà Phậtcon xin trân trọng cảm ơncổ nhânvà cảm ơn bạn đọcđọc quá tuyệt vờiNam Mô A Di Đà Phật🙏♥️,normal_auto,high,-4,cảm ơn|tuyệt vời,False
đúng hết r cứ nghĩ mik bị over thinking thì ra là trầm cảm thấy mình có nhiều áp lực vây quanh,depression_auto,high,8,trầm cảm|áp lực,False
Hay quá cảm ơn thầy,normal_auto,high,-4,hay quá|cảm ơn,False
Cô lanh đáng yêu quá❤❤❤,normal_auto,high,-4,đáng yêu|yêu quá,False
"DN hat live bai CLNCD rat hay day cam xuc , cam on DN va CT nhieu , hay luon de thuong & dang yeu tong long moi nguoi !",normal_auto,high,-8,cảm ơn|dễ thương|đáng yêu|rất hay,False
"Nếu bạn thấy nội dung hữu ích, bạn có thể ủng hộ kênh (tuỳ tâm) để team mình có thêm động lực duy trì và nâng cao chất lượng video. STK: 919122888 - Ngân hàng VIB. Cảm ơn cả nhà rất nhiều!",normal_auto,high,-4,cảm ơn|ủng hộ,False
Cám ơn bạn. Hay quá,normal_auto,high,-4,hay quá|cảm ơn,False
Cảm ơn bác sĩ lời chia sẻ rất hay đơn giản nhà ai cũng có tỏi mà có nhiều điều lợi ích chúc bác sĩ luôn luôn mạnh khỏe chia sẻ những điều lợi ích cho mọi người nhé,normal_auto,high,-4,cảm ơn|rất hay,False
Rat hay..cam dong qua,normal_auto,high,-4,cảm động quá|rất hay,False
"Hay tuyệt vời . Phương Anh thể hiện bài hát rất hay , ngọt ngào sâu lắng rất tâm trạng và đầy cảm xúc 👍🏽💞⚘⚘⚘",normal_auto,high,-4,tuyệt vời|rất hay,False
"Tớ mệt ,tớ thấy mọi thứ nó đến thật bắt ngờ ;tớ áp lực về gia đình ,áp lực về học tập ,áp lực về bạn bè , tớ dần bị tách ra khỏi mọi thứ , tớ thấy stress lắm mà chẳng có ai tớ có thể chút bầu ,kể cả ng trong gđ , trước đây tớ rất may mắn vì có thể cảm nhận đc niềm vui ,nỗi buồn tớ cảm thấy mọi thứ ko có thứ j thực sự thuộc về tớ hết .....tớ mệt quá",depression_auto,high,9,áp lực|stress|mệt quá,False
"E còn chưa bước qua đc cái đám cưới nữa nói j tới mấy cái thứ sau đám cưới này, hix, Thời buổi lương 3 cọc 3 đồng ăn còn k đủ mà sao mấy a/c vẫn tổ chứ đc đám cưới hay quá vậy ạ? E thấy tiền làm đám cưới rồi mua vàng này kia mà thấy hãi quá T.T",normal_auto,high,-4,hay quá|hài quá,False
"Một bài giảng tuyệt vời, rất cảm ơn thầy.",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Tối 11 5 25 đn bài tập dễ chịu thoải mái tuyệt vời cảm ơn kim ba❤❤❤❤❤❤❤❤,normal_auto,high,-4,cảm ơn|tuyệt vời,False
"Bs tư vấn hay quá chính xác luôn, nghe đung y chang vậy, thật su cảm ơn bs nhiêfu lắm",normal_auto,high,-4,hay quá|cảm ơn,False
Cảm ơn bác sỹ và người hỏi đáp rất củ thể và ngắn gọn dể hiểu và rất bổ ích ạ,normal_auto,high,-4,cảm ơn|bổ ích,False
Cảm ơn các bạn đã ủng hộ bản remix này của mình ạ ^^,normal_auto,high,-4,cảm ơn|ủng hộ,False
"Con mình 6 tuổi bị tự kỷ vẫn chưa dc đi học như bạn cùng trang lứa. Mỗi khi nghe bài này mình đó là nguồn cảm hứng, và động lực giúp mình rất nhiều ❤❤❤❤ cảm ơn bài hái quá hay",normal_auto,high,-4,cảm ơn|hài quá,False
Dễ thương quá đáng yêu 😊😊❤,normal_auto,high,-4,dễ thương|đáng yêu,False
"Mình đã nghe buổi podcast này,nghe đi nghe lại đến 4 lần trọn vẹn đầy đủ. Xin cảm ơn team đã mời được thầy Minh Niệm cho buổi nói chuyện và chia sẻ rất hay này.",normal_auto,high,-4,cảm ơn|rất hay,False
Em luôn bị la mắng đánh đập nên em luôn muốn tự tử mãi mãi rời khỏi thế giới này vì em đã quá mệt mỏi:'),depression_auto,high,8,tự tử|mệt mỏi,False
"Wow .. tuyệt vời quá MV CLNCĐ đã cán mốc tr viu chỉ trong vòng 3 tuần . Một MV đặc biệt xuất sắc để đời trong lòng khán giả , được đông đảo mn yêu thích và đón nhận rất nồng nhiệt ! Rất xứng đáng với tâm huyết và sự đầu tư ko nhỏ về công sức và tiền của ở hai anh em ĐN , CN !❤️💪👍Chúc mừng ĐN và CN đã thành công quá xuất sắc nhé ! 💥👍Chúc MV sẽ đạt nhiêu và nhiều tr viu và chúc hai anh em tiếp tục ra nhiều MV mới đặc biệt xuất sắc như MV CLNCĐ nữa nha idol thương 🥰❤️👍💥🌹👍",normal_auto,high,-4,tuyệt vời|chúc mừng,False
Hay quá. Tuyệt vời luôn,normal_auto,high,-4,hay quá|tuyệt vời,False
Bả diễn hay quá ạ @@. Karik để tóc này đúng đẹp. Chúc mừng Miu nhé,normal_auto,high,-4,hay quá|chúc mừng,False
Hy vọng chương trình sẽ sớm có trên app Spotify ạ. Em thường đi ngoài đường tranh thủ lúc rãnh nghe trên app đó sẽ tiện hơn ạ. Cám ơn chương trình rất hay và truyền động lực lắm ạ,normal_auto,high,-4,cảm ơn|rất hay,False
Các con của Mẹ Chi giỏi lắm cảm ơn các con nhiều ❤❤❤ mẹ cũng xin chân thành cảm ơn tất cả các bậc phụ huynh cùng cô giáo chủ nhiệm đã luôn đồng hành cũng mẹ trong thời gian qua 🎉🎉🎉 trong thời gian có gì sai sót mong bỏ qua cho mẹ ạ 😊😊😊 Chúc mừng ngày nhà giáo Việt Nam 20/11 🥰🥰🥰 Chúc mừng lớp 4B được giải nhì ạ.,normal_auto,high,-4,cảm ơn|chúc mừng,False
Chuyện hay ý nghĩa cảm ơn tác giả bài viết rất hay may mà còn nhìn rõ bộ mặt cho sớm ko về mà ko biết thì hối hận ko kịp tốt nhất chị đừng về cái nhà như này làm j cho mệt 🎉🎉🎉 đừng yêu hết lòng phong là người đàn ông tuyệt vời quá ❤❤❤,normal_auto,high,-6,cảm ơn|tuyệt vời|rất hay,False
"Em của bạn mình bị trầm cảm từ nhỏ. Nó luôn sống kép mình, ít giao tiếp và bạn bè. Trong nhật ký của nó ghi lúc nào cũng muốn chết. Cách đây 2 năm, nó đã chấm dứt cuộc sống bằng cách đóng kín cửa và mua than về đốt trong phòng. Hồi sinh em bé, mình cũng bị stress nặng. Đầu óc lúc nào cũng quây quầng. Bây giờ, nhiều lúc mình cũng có suy nghĩ tiêu cực, nhưng mình nghĩ mình còn may mắn hơn nhiều người... Nghĩ tới con.",depression_auto,high,13,muốn chết|trầm cảm|stress,False
cảm ơn kênh. thật ý nghĩa,normal_auto,high,-4,cảm ơn|thật ý nghĩa,False
"Cảm ơn em , hay quá, tôi có 1 người vợ giống như em . ❤️❤️❤️",normal_auto,high,-4,hay quá|cảm ơn,False
Câu chuyện rất hay. Nỗi lòng chẳng của riêng ai…. Cảm ơn tác giả và giọng đọc truyền cảm của Mc,normal_auto,high,-4,cảm ơn|rất hay,False
Bé Tâm Nghiên đáng yêu quá phim có bé là vô xem liền,normal_auto,high,-4,đáng yêu|yêu quá,False
cậu ấy tổn thương và muốn chết.,depression_auto,high,8,muốn chết|tổn thương,False
"Ngôi nhà thiết kế tuyệt vời kết hợp hiện đại và truyền thống. Cô lớn tuổi vẫn ước mơ có ngôi nhà này, giống không gian những ngôi nhà bên Nhật. Cám ơn nhà thiết kế đã cho tôi trải nghiệm không gian sống tuyệt vời.",normal_auto,high,-4,cảm ơn|tuyệt vời,False
Tuyệt vời! Cảm ơn Trung tâm Asia.,normal_auto,high,-4,cảm ơn|tuyệt vời,False
