comment_text,label,weak_label,confidence,depression_score,matched_keywords,source,weight,annotation_round
"Em cảm thấy rất tuyệt vọng, ba mẹ lúc nào cũng nghiêm khắc, khô khan, chẳng quan tâm em chỉ biết áp đặt, so sánh, chửi bới, nhiều lúc mẹ bảo em chết đi, bạn bè chẳng có ai, đã thế còn bị báo lực học đường đến khi không chịu nổi nữa em đã tự tử, em trai khinh thường, em gái chán ghét, em mệt mỏi,...... bộ em xứng đáng bị vậy sao?",1,,,,,human_gold_round6,3,round6
"Tui hc ko giỏi TA mỗi lần suy nghĩ đến nó là cứ sợ , sợ thi dưới trung bình ở lại lớp đủ thứ",0,,,0,,human_gold_round5,3,round5
Bạn học cùng trường con Tôi bị trầm cảm và hay cắt tay.Thương bé muốn giúp cháu mà chưa biết làm gì giúp bé.cảm ơn những thông tin của bác sĩ.Mong bác sĩ cho Tôi lời khuyên,0,,,,,human_gold_round6,3,round6
"nghe xong, em cảm thấy yêu mẹ hơn cả, em cảm thấy em thật may mắn khi bố mẹ luôn ở cạnh, an ủi và vỗ vè e khi em khóc... luôn ủng hộ em theo đuổi ước mơ... nhưng em lại luôn làm cho bố mẹ buồn và cãi lời bố mẹ... em thấy em tệ quá...",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Là một đứa trẻ 15 tuổi, mình tự nhận thức được bản thân mình đang thiếu sự công nhận từ cha mẹ, nhưng mình lại lưỡng lự nghĩ lại khi nhớ tới những lần bản thân chẳng hoàn thành công việc nên mới bị ba mẹ trách móc, dẫu bản thân mình vẫn luôn hoàn thành các công việc một cách tốt nhất mình có thể. Mình không biết đó là do bản thân còn quá trẻ con, hay do ba mẹ thiếu chia sẻ với mình. Người lớn đã từng là trẻ con nhưng trẻ con lại chưa bao giờ là người lớn cả",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Con rất thích nghe thầy con đang rất buồn đau 1 vết thương sâu thẳm,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Còn những kỉ niệm quá khứ . Hằng đêm nó cứ hành hạ bản thân mình m.n ạ có đêm còn thức đến 2.3h sáng .,0,,,0,,human_gold_round5,3,round5
cám ơn e nhé ... thích thì cứ học ko quan tâm nhiều,0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
"Đúng thật , mình cũng muốn rời đi khỏi nhà để kiếm tiền trang trải cuộc sống 😔😔😔",0,,,,,human_gold_round6,3,round6
"T mới c3 nhưng t đc làm chị của 1 đứa mới sinh lúc t 13 tuổi. Và thiệt sự công việc ba mẹ nhiều nên khi nó dứt sữa rồi này kia là t chăm nó quài luôn, lúc đó đi học có 1 buổi và cug k đi hc thêm nx. Nhằm khi muốn khóc luôn nhưng tất nhiên là k trầm cảm, mệt chăm nhiều ảnh hưởng thể xác thui à. Yêu thương phụ nữ hơn đi mng❤❤",0,,,,,human_gold_round6,3,round6
"Trc mình đi khám bác sĩ tâm lý, ngta bảo mình bị trầm cảm khá nặng và đưa ra nhiều lời khuyên. Bây h mình cx đang cố thay đổi, tưởng khó nhg thật ra cx dễ lắm, qtrong nhất là thích ứng thôi, h thấy tâm trạng tốt hơn nhiều r 😆😆",0,,,,,human_gold_round6,3,round6
"Bố em chẳng cho em thể hiện cảm xúc thật đôi khi bị mắng muốn khóc mà khóc bố em lại nói là :yếu đuối thế là em lại phải cố nín ,vừa buồn tủi thân ,áp lực 😊💔",0,,,,,human_gold_round6,3,round6
"mẹ em đã nói với em rằng: ""chừng nào m kiếm đc tiền thì m muốn sống sao sống còn giờ m sống nhờ tiền của t nên m phải sống theo ý t"". vỏ bọc của em là 1 HS trường chuyên hoàn hảo nhưng sâu bên trong em luôn cảm thấy trống rỗng, mệt lắm, đau lắm. em cx đã có những dự định riêng của mình, phải kiếm thật nhiều tiền để đc sống như mình muốn.......",1,,,,,human_gold_round6,3,round6
Có tất cả 😞 tôi rất đau khổ vì sống trong một gia đình có người cha suốt ngày chửi chửi sáng đêm ngày nay nối tiếp kia tui chỉ muốn phát điên lên 😣😵,1,,,,,human_gold_round6,3,round6
"Rối loạn lo âu từ công việc và cuộc sống, stress , bất hòa gia đình...",0,,,,,human_gold_round6,3,round6
"mình rất khó kiểm soát cảm xúc với rất khó tập trung và nhiều lúc kiểu cảm xúc thất thường đôi lúc mình còn cảm thấy như một người đa nhân cách. Vậy đôi lúc rất quyết đoán nhưng nhiều khi lại chậm chạp khó ra quyết định dù việc ấy rất chi là nhỏ nhặt, nó khá ảnh hưởng đến việc học tập và dao tiếp,với mọi người xung quanh, nhiều lúc cũng nghĩ đến cái chết và tự vẽ ra kế hoạch thật, vì cảm giác chán nản mệt mỏi cứ xuất hiện liên tục bủa vây, làm mình chả có tâm trạng suy nghĩ, hay sức lực để làm bất cứ chuyện gì, nhiều lúc rồi lại nghĩ mình sống trên đời này để làm gì, thật vô dụng , muốn vượng dậy nhưng người mệt mỏi, tâm trạng sức lực không có 😢😢 xin lỗi tôi đã cố tóm tắt nó rồi",1,,,,,human_gold_round6,3,round6
nghe mà lòng đau từng quặng :( Gigi quá đỉnh!,0,,,-2,,human_gold_pre_round5,3,round4_or_earlier
"Mẹ à, con hối hận lắm, con nhớ mẹ nhiều lắm!",0,,,,,human_gold_round6,3,round6
"Nỗi đau thất tình như vết thương sâu không thể lành, âm ỉ gặm nhấm từng khoảnh khắc trong cuộc sống. Đó là cảm giác trống trải khi tỉnh dậy sau giấc mơ về người đã xa, là những giọt nước mắt vô thức lăn dài khi ký ức ùa về, nhói đau đến mức tưởng chừng không thở nổi. Mọi thứ từng gắn kết giờ chỉ còn lại sự lạnh lẽo, như chiếc bóng vô hình không ngừng ám ảnh, khiến con tim mãi không thể tìm lại bình yên. Yêu thương còn đó, nhưng niềm tin đã vỡ tan, chỉ còn lại một mình trong màn đêm cô đơn.",0,,,,,human_gold_round6,3,round6
Uây hoài niệm thực sự,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
"Chị tôi trầm cảm, đang uống thuốc động kinh thì làm phương pháp nam châm được không bác sĩ",0,,,,,human_gold_round6,3,round6
"Cậu ơi. Mình đã chiến đấu với căn bệnh này đã 8 năm rồi, đã đến cực hạn rồi, tới không còn biết mình còn bao nhiêu thời gian nữa,...",1,,,,,human_gold_round6,3,round6
"Đêm đầu tiên khi nyc mình gọi điện bảo chia tay vì lý do không thấy tương lai của cả hai, mình đã thức trắng đến sáng. Lúc đó mình đã shock vì suốt gần 2 năm yêu nhau không có vấn đề gì, ngay cả đến lúc trước ngày chia tay tụi mình cũng không có cãi nhau gì cả. Gần 1 tuần sau đó mình chỉ ủ rũ khóc trong phòng. Sau đó đi làm đi học thì vẫn bình thường, chỉ những lúc một mình thì mình cứ thẫn thờ, nước mắt cứ rơi lúc nào không hay. Mình sút tận 6 kí trong 1 tháng. Đến lúc 1 tháng sau mình thấy ảnh nyc đăng hình quay lại với nyc thì mình đã hiểu ra mọi chuyện. Duyên cũng đến đó rồi thì hết. Bản thân cũng phải tìm cho mình hạnh phúc mới. Xem MV lại gợi lại cảm xúc lúc đó, không phải luyến tiếc nhưng mình đã hiểu được bản thân khi nói chia tay một tình cảm sâu đậm nó khó khăn đến thế nào. Bây giờ mình đã thông suốt hơn, bản thân cũng đang rất hạnh phúc với mối quan hệ mới. Mình cũng rút ra bài học là biển rộng còn rất nhiều cá, không nên để bạn thân quá đau khổ vì một người hết duyên.",0,,,,,human_gold_round6,3,round6
Hiện tai tôi bị bệnh nầy lúc đầu mệt mỏi bủng rủng tai chân giống như ko đủ oxi cứ nghỉ bị tim mạch nhưng khi khám đa khoa tất cả đều tốt nhưng ko cach nào vì cứ đánh trống nguc75b hồi hộpnằm ngủ ko được uống rất nhiều loại thuốc an thần nhưng cũng ko ngủ chỉ cần muốn thì ngủ mướn ko thì ko thì mới khỏe,0,,,,,human_gold_round6,3,round6
"Thầy nói đúng, có những lúc tuyệt vọng và cô đơn đến cùng cực, thầy nói thầy là người lý trí mà còn như vậy huống chị tôi là người vô cùng yếu đuối, rất kinh khủng.... Có lẽ tôi đang sống sót bằng cách khóc với Đức Phật, với Mẹ Quan Âm, với ba tôi (đã mất), viết nhật ký, khóc, khóc và khóc... rồi cố bò dậy để gượng sống tiếp...",1,depression_auto,high,8,tuyệt vọng|cô đơn,human_gold_pre_round5,3,round4_or_earlier
"cái đầu sai sai à nha, nó giống trêu chọc mà trêu chọc để gây sự chú ý mà(ykr)",0,,,0,,human_gold_pre_round5,3,round4_or_earlier
mình thật sự mệt mỏi quá rồi mình cx có lần 44 một lần nhx lại k dũng cảm để lm điều đó,1,,,,,human_gold_round6,3,round6
"ở đây có 2 burnout 1 là kiệt quệ 2 cháy(DIE,CRY,RISE x3)",0,,,0,,human_gold_round5,3,round5
"Thất bại nặng nề, nhục nhã. Giờ chằng còn muốn đến trường nữa :(",0,,,,,human_gold_round6,3,round6
Em đang trong giờ làm việc... Nhưng có quá nhiều nổi buồn nên phải tìm nơi yên tĩnh để trò chuyện cùng anh....!,0,,,0,,human_gold_pre_round5,3,round4_or_earlier
Em hay suy nghĩ mọi việc theo hướng tiêu cực nên làm cho tâm trạng lúc nào cũng lo lắng và bồn chồn cô tư vấn cho em bài thiền với ạ,0,,,,,human_gold_round6,3,round6
"trùi ui ko khác gì mình, nhiều lúc cứ bị mẹ la thế này thế kia là nghĩ mình vô dụng, làm đau mình,.. rồi còn chóng mặt hoài lun, chẳng còn đam mê học hành nhiều như trc.",0,,,,,human_gold_round6,3,round6
Em đã từng trải qua nỗi sợ điểm số em chỉ sợ đôi khi em muốn mình được điểm cao nhưng hi vọng đó chỉ là hi vọng mà thôi khi nhìn vào điểm số của mình nó rất nặng khi đi về nhà,0,,,,,human_gold_round6,3,round6
Có hết là tui bị trầm cảm hả 😢,1,,,,,human_gold_round6,3,round6
Bổ sung hay khóc và luôn giữ kín trong lòng ko chia sẻ cho ai bất kì điều gì,1,,,0,,human_gold_round5,3,round5
"Em là một bệnh nhân Rối loạn lưỡng cực dù chỉ mới 12 tuổi. Nguyên nhân dẫn đến bệnh có lẽ do căng thẳng kéo dài, ở độ tuổi mà cha mẹ nên tâm sự và chia sẻ với em thì em và cha mẹ lại chưa từng tâm sự với nhau, áp lực vô hình từ học tập cũng làm em căng thẳng ví dụ như việc phải học điểm cao hoặc là đạt học sinh xuất sắc để bố mẹ hãnh diện dù họ chưa từng nói, áp lực sợ hãi việc thua kém người khác. Em thật sự ám ảnh việc thua kém người khác, đặc biệt là thứ em tự hào, sau những lần thất vọng đó và ko được tâm sự hay chia sẻ trong một thời gian dài, rồi việc gì cũng đến...😊",1,,,,,human_gold_round6,3,round6
"Tôi bị trầm cảm, nghĩ rằng yêu và kết hôn sẽ được khỏi bệnh. Nhưng k ngờ ck và nhà ck còn chửi bới tôi là con tâm thần và bỏ rơi t. Hiện tại tôi còn bệnh hơn trước",1,,,,,human_gold_round6,3,round6
"Khi mà tôi bị gia đình nghét bỏ tôi ko quan tâm tôi 😊 thì tôi nghe bài này ngồi trong phòng, tôi chỉ nghĩ đến 44 😔 cuộc đời thật bất công mà 😔",1,,,,,human_gold_round6,3,round6
Em bị bệnh mất ngủ mấy năm nay nhưng buổi sáng em lại ngủ như ban đêm😊,0,,,,,human_gold_round6,3,round6
"Đúng thật là vậy Mình là một người tự ti và cố chứng tỏ bản thân. Mình đã tự ti và đã từng coi bản thân là cái rốn của vũ trụ, mình tự ti đến mức luôn có cảm giác mọi ánh mắt luôn hướng về phía mình, và hơn hết mình cực kì sợ “ kbt moi ng có đg nhìn mình và thầm phán xét gì k”, và rồi khi mình chứng tỏ đc năng lực của bản thân thì mình đã đắm chìm trong nó cho đến khi bị tai nạn giao thông và từ đó mình càng khép mình lại. Sợ bị cô lập nhưng lại luôn chọn con đường chỉ có mình đi. Nhg có vẻ như điều đó giúp mình có thể học hỏi được nhiều hơn mình nghĩ. Thanks",0,,,,,human_gold_round6,3,round6
"các ac oi các ac có thể cho e xin lời khuyên đc hong ạ hiện h e đang tuột dóc về hc hành e ko mún như v chút nào nhưng bản thân e ngày càng tuột xuống với các bạn cùng trang lứa và 1 cú sốc đã đến với e trong năm nay nên giờ e ko cs tinh thần để phấn đấu nx e mún bản thân mình vựt dậy nhưng e ko thể tìm đc dáng vẻ hc tập khi trc bản thân e ngày càng lạc lối . Các ac nếu đọc đc những dòng này mong ac cho e xin lời khuyên với ạ , e c.ơn ạ",0,,,,,human_gold_round6,3,round6
"Hôm nay lại là một ngày ngồi viết bài luận, cũng là một ngày đi làm lấy đi gần hết năng lượng của mình. Lại tìm đến âm nhạc để xoa dịu. Mình xa nhà cũng hơn 10 năm rồi. Mình rất nhớ nhà, nhớ mẹ. Sắp đến ngày cúng mẹ rồi, mình vẫn chưa quên được. Mình vẫn luôn cố gắng. Nên mình mong những ai nghe bài hát này cũng luôn vui vẻ, hạnh phúc và có động lực để phấn đấu tiếp. 😇😇😇😇😇",0,,,,,human_gold_round6,3,round6
