comment_text,label,source,weight,annotation_round,final_label
"Chị ơii, e mong có thể nhận đc sự phản hồi từ chj ạ!🎉 Vid của chj làm e phải xem lại cách e học tập gần đây, e cảm thấy bản thân ko hề có hứng muốn làm vc bất cứ vc gì, sau h học cái khoảng thời gian đáng lẽ là dành cho vc học thì e lại lãng phí nó vào nh cái vc làm mà e bt là nó ko hề tốt, nh kể cả xem nh vid như của chj hay nh vid truyền động lực thì e vẫn thế, nó cứ lặp đi lặp lại e cx muốn cải thiện mọi thứ nh mà...e cx mong là có thể nhận đc những lời khuyên từ những anh chị đi trc cx như từ chủ nhân của vid(chị) e cx là một học sinh gần cuối cấp r, lo lắm!❤",0,human_gold_round5,3,round5,normal
"Đang bị rối loạn lo âu, may xem kênh của bác sỹ thấy bật cười, dễ thương quá, đỡ lo âu ❤❤❤",0,human_gold_round5,3,round5,normal
Ad lm podcast về tự tin đc ko ạ,0,human_gold_round5,3,round5,normal
"Nói thiệt từ hòi lớp 4 tới giờ tôi bị chửi miết nguyên nhà tôi cũng i chan vậy chửi ít thì không nói chửi nhiều ko à mà lúc nói đừng chửi thì nói mầy có nhớ ko , biết ko , rứt kinh nghiệm ko những lời đó nghe như CHOTAPVAOTAY",0,human_gold_round5,3,round5,normal
Rất stress và căng thẳng nx cám ơn bác sĩ 😢,1,human_gold_round5,3,round5,depression
"Mình đang là sinh viên năm 4, hết hè này là sinh viên năm 5 rồi. Hè năm nay của mình là đi học, nhưng trước khi được đi học môn vào hè thì phải hoàn thành các môn của năm 4 này đã. Đam mê, ước mơ của mình chính là vẽ, sau khi vào thiết kế đồ họa, sau 4 năm học mình đã không còn cái gọi là đam mê về vẽ nữa vì áp lực trong từng môn học. 1 ngày của mình chính là vẽ từ năm này qua năm khác, mình luôn cố gắng nỗ lực nhưng gia đình mình chưa bao giờ công nhận sự nỗ lực ấy của mình. Dạo này môn học càng ngày càng nặng, càng khó hơn khiến mình stress, áp lực chồng chất áp lực. Đêm nào mình cũng tự bật khóc, không hiểu sao nước mắt cứ rơi mãi. Nhưng mà mình biết rằng , bản thân không cố gắng thì sẽ không thành công. Vì mình đã bước gần xong con đường ấy rồi, nên mình không buông bỏ nó dù áp lực thế nào. Vì mình biết. Cũng có 1 người ở sau hỗ trợ bạn. Chúc các bạn sau này học đại học sẽ không áp lực nhé, cố gắng lên các sĩ tử ❤",0,human_gold_round5,3,round5,normal
"Tệ thật, hình như điều đó xảy ra rồi-lần đâu tớ phát hiện ra mih ko hề có tài năng. Tớ nỗ lực ảo, tớ dốt thật, cám dỗ ngoài kia ngọt ngào quá, tớ chịu rồi. Vùng vẫy nơi đại dương đen này khó quá.😿",1,human_gold_round5,3,round5,depression
Khóc và mình đã khóc rất nhiều...nổi đau mà anh đã gieo rắc cho mình..tại sao anh k bao giờ phủ nhận cái sai của mình mà anh đã gieo cho vk chứ,0,human_gold_round5,3,round5,normal
Chị ngân ơi cố lên gì nỗi bất lực nhưng là thử thách😊😊😊😊,0,human_gold_round5,3,round5,normal
Những kháng cự: - Không chống lại được cơn buồn ngủ lúc sáng sớm và dẫn đến kế hoạch đổ vỡ - Đã trễ so với thời gian dự định nên để mai làm - Lướt video ngắn không dứt ra được - chỉ cần thất bại 1 lần trong ngày là từ bỏ không làm các việc khác của ngày đó,0,human_gold_round5,3,round5,normal
"Em là con gái. Em đã rất ghét vóc dáng của mình. Ngày ngày em cố gắng tập luyện để có vóc dáng đẹp hơn. Đã 5 năm rồi. Có cải thiện rõ rệt nhưng em vẫn chưa tự tin. Em lấy hình ảnh trên mạng làm tiêu chuẩn về vóc dáng cho bản thân. Đã có 1 số ng khen em đẹp nhưng em vẫn thấy mình k đẹp. Em ước gì mình nói ít lại vì nói nhiều chẳng hay ho gì cả. Nhưng khi em ngẫm lại thì thực ra mình cũng k phải ng nhiều chuyện tọc mạch gì chỉ là nói chuyện chưa có duyên lắm. Lúc tiêu cực em trở nên hành xử bốc đồng. Còn bình thường em cũng khá hiền làm việc k giỏi lắm nhưng cũng đủ xài. Em năm nay 25 tuổi. Ghét chính mình của năm 18 tuổi. Chỉ nói chuyện với 1 ít người bạn còn ở trong đám đông k dám nói vì sợ mình nói chuyện vô duyên. Có ng khen em dễ thương nhưng em k tin là mình dễ thương Em rất hay chì chiết bản thân mỗi khi làm sai, thậm chí tự tát mình. Lúc nhỏ mỗi khi làm sai em thường bị đánh mắng rất gay gắt. Đi học thì bị bắt nạt. Trong tiềm thức em tin rằng mình là 1 con bé xui xẻo. Dưới em còn có 5 đứa em. Em thấy những người anh người chị ngoài kia thật giỏi giang. Em luôn thấy mình k đủ tốt",1,human_gold_round5,3,round5,depression
"Người mẹ trong video có cách dạy con cái sai cách, không hiểu cảm xúc của con, coi con như là ""osin"" chính hiệu, thậm chí còn dửng dưng ngay cả lúc con đang ấm ức, buồn bã. Chúng ta nếu muốn dạy con theo cách tốt và hiện đại nhất, thì việc đầu tiên là cần hiểu con, hiểu bản chất con như thế nào và cùng con cố gắng, chứ không phải là bằng đòn roi hay quát mắng. Trẻ sẽ càng khó khăn hơn trong cuộc sống, đặc biệt là mối quan hệ với cha mẹ, chúng gây ảnh hưởng nặng nề tiêu cực đến tinh thần trẻ nhỏ, mong rằng các bậc phụ huynh có thể chú ý đến con nhiều hơn để không tạo ra những vấn đề mặc cảm trong tương lai của con trẻ",0,human_gold_round5,3,round5,normal
"Sau khi xem xong video Tôi có một thắc mắc là cứ làm đi là làm gì Sau một hồi suy nghĩ Tôi mới nhận ra rằng cứ làm đi Là làm những công việc hiện tại Là sống trọn mọi khoảnh khắc Là chuyện gì đến thì mình chỉ biết là nó đang đến Mỉm cười đón nhận Nhìn nhận sự việc như thể nó đang là Không suy nghĩ không gắn mác gì cho nó Khi đó tôi thấy mọi việc nó nhẹ nhàng hơn Dù có đôi lúc Sự việc không như ý Vẫn khiến tôi phải suy nghĩ và chìm vào vòng lặp Những lúc đó tôi chỉ tự nhủ là :"" hãy nhìn sự việc như thể nó đang là thế thôi'. Lúc đấy cũng chưa thể nguôi cảm xúc trong tôi Nhưng dần dần nó đã khiến tôi thay đổi suy nghĩ Dần chấp nhận sự việc hơn Và mỗi lần xem được video trên kênh Lại giúp tôi có niềm tin vào bản thân rằng MÌNH ĐANG ĐI ĐÚNG ĐƯỜNG cảm ơn những chia sẻ hữu ích của kênh Mong kênh ngày càng phát triển hơn",0,human_gold_round5,3,round5,normal
"1. Em đang trì hoãn việc ôn tập:)))) 2. Em không dùng bất cứ biện pháp nào vì em cảm thấy nó vô dụng đối với em. Em cứ cảm thấy bộ não em vận hành lúc nguy cấp í và thông tin lưu trữ vào não bộ luôn là trí nhớ tạm thời. Nhưng em thấy em vẫn ổn vì điều đó:>>> 3. Kết quả là không quá hiệu quả và điểm số luôn ở 1 mực ổn định, không đột phá. Đôi lúc em sai lỗ chỗ 1 cách ngớ ngẩn và không lường trước được.",0,human_gold_round5,3,round5,normal
Người thất tình sao bẳng buồn tình...chung tình rồi đa tình nghĩ đến si tình rồi đường tình a chịu....🤌,0,human_gold_round5,3,round5,normal
"4 cách thoát khỏi sự lo lắng: + Bớt mong cầu và bớt tránh né + Có kinh nghiệm đối ứng và phải có trải nghiệm + Tự tin hoặc phải có sức chịu đựng + Hài lòng với những gì mình đang có Giải quyết mọi vấn đề trong tỉnh thức Phải "" thiền""",0,human_gold_round5,3,round5,normal
Bạn khóc khi bạn 59 tuổi còn tôi khóc khi tôi đã 62 tuổi mà đứa cháu tôi cũng đang bị cô đơn vì không có có cha và đang ở với Bà ngoại nuôi và tôi đã khóc cho cuộc đời của tôi nữa rất bất Hạnh,1,human_gold_round5,3,round5,depression
"Nghe xong xúc động quá mình nhìn thấy mình ở trong đó,thất bại nó chỉ là bước đệm đến thành công,nhưng quan trọng là đứng lên từ thật bại như thế nào,đôi lúc nản và thất vọng nhưng chỉ cần cta không ngừng nỗ lực thì sẽ một ngày ta sẽ thành công",0,human_gold_round5,3,round5,normal
"Thực ra vào khoảnh khắc Remidius chết, Orelianno oán hận cuộc sống và chịu đựng nỗi cô đơn đậm đặc hơn thì đó chính là lúc quyết định anh ta có thể vượt qua đc mấy chục năm cô đơn hay không. Và anh ta đã chọn cách phá vỡ sự cô đơn 1 cách nhanh chóng bằng cách dựa dẫm vào thiên thời, thời cuộc. Những thành tựu khách quan huy hoàng chưa chắc tạo nên 1 kết quả thực tế thật huy hoàng. Một con đường huy hoàng chưa chắc dẫn đến 1 đích đến thật sự huy hoàng, đó là chưa kể con đường đó đầy gai độc",0,human_gold_round5,3,round5,normal
"Cảm ơn a Trí rất nhiều! E năm nay 21 tuổi cảm thấy đang khủng hoảng chênh vênh trước áp lực về việc làm, tài chính, nhờ có anh đã truyền cho em động lực để phấn đấu hơn trong cs khắc nghiệt này!",0,human_gold_round5,3,round5,normal
Stress nhẹ 🖐,0,human_gold_round5,3,round5,normal
Stress nhẹ 😅,0,human_gold_round5,3,round5,normal
Tôi chỉ bị một nửa,0,human_gold_round5,3,round5,normal
"tớ ko biết nx, chỉ mệt hoiiii",0,human_gold_round5,3,round5,normal
"Hỡi người yêu, trái tim anh ngày đêm nhớ nàng Cách mặt nhau nhớ em trong lòng tê tái Phút gần nhau em đẹp sao đôi môi em cười Làn mi em cong, mắt em buồn xa xăm. Biết làm sao, vắng em anh buồn anh thất tình Nói gì đây, phút giây ai ngờ xa cách Nhớ về em, bao ngày qua, nghe sao nặng tình Đời vắng em yêu âu sầu một mình anh.",0,human_gold_round5,3,round5,normal
Đó không gọi là giúp cho con . Đó là sự sĩ diện quá lớn và tạo ra áp lực vô hình đè nặng cho con,0,human_gold_round5,3,round5,normal
Buồn là 1 sự chiêm nghiệm tốt. Nếu đã tiêu hoá đc nỗi buồn đc vài lần đôi khi sẽ nghiện.,0,human_gold_round5,3,round5,normal
"Cảm ơn video rất sâu sắc của anh. Đúng lúc em đang thấy khá tồi tệ về bản thân mình không đạt được những kì vọng của bản thân, mất động lực và cạn kiệt năng lượng để đi tiếp. Video của a đã giúp em hiểu đc vấn đề của bản thân mình đang mắc phải và tìm ra giải pháp. I'm very appreciate your video ❤️❤️",0,human_gold_round5,3,round5,normal
Áp lực học tập - Tập 18,0,human_gold_round5,3,round5,normal
"Vâng, tui đã khóc một mình trong 10 năm 😞😞😞",1,human_gold_round5,3,round5,depression
Cảm ơn Bắc sĩ tôi năm nay sáu mươi lăm tuổi đau đầu mất ngủ bốn mươi lăm năm nay rồi bác sĩ ạ,0,human_gold_round5,3,round5,normal
thất học thất tình thất bại,0,human_gold_round5,3,round5,normal
Tôi cũng bị rồi vì gia đình của tôi quá cổ hủ và thiên vị,0,human_gold_round5,3,round5,normal
"Tôi chỉ áp lực làm việc nhà giúp mẹ tôi,tôi mệt lúc đó tôi ko dọn nhà dc mẹ tôi bảo mẹ đi làm từ sáng đến 8h30 buổi tối mẹ chỉ muốn về nhà dc thấy nhà sạch sẽ lúc đó tôi chỉ muốn nói là sao mẹ không nói a chị dọn nhà đi a chị chỉ a thì xem tv, chs game,chị thì chs vs bn bè😔😔😔😣😣😣😞😞😞😖😖😖",0,human_gold_round5,3,round5,normal
"độc thân chỉ cô đơn 1 phần , lập gd rồi vừa cô đơn gấp 8 lần lại thêm căng thẳng mệt mõi, có con thì tăng thêm 16 lần và ko còn con đường nào giải thoát",1,human_gold_round5,3,round5,depression
"Cuộc sống mình đầy đủ, ba mẹ vẫn còn, không gây áp lực gì cho mình. Công việc ổn định, lương cao. Gần như mình không có áp lực, nhưng cứ mãi nghĩ tới việc kết thúc cuộc sống nhỉ? Cũng may mình nhát, nên vẫn còn tồn tại đến bây giờ.",1,human_gold_round5,3,round5,depression
"Thật may vì ngay đầu giờ sáng tìm được video của chị. Chia sẻ thêm 1 chút là đợt này em cũng rơi vào tình trạng không có nhiều động lực để làm việc cộng với việc suy nghĩ không tập trung, nảy số liên tục mà toàn vào vấn đề linh tinh nên đầu óc cứ như ở đâu chứ không phải của mình =)) Xem xong vid của chị thấy bản thân cần bình tâm hơn và có thêm được vài cách để có động lực cho những ngày tới. Cảm ơn chị Giang ạ. Tiếp tụp ngóng những vid, raido, tất cả của c Giang chia sẻ trong hành trình bước vào thế giới người lớn ạ <3",0,human_gold_round5,3,round5,normal
"Mỗi ngày lễ thì tưởng được nghỉ ngơi, nhưng lại được giao rất nhiều bài tập. Cuối tuần cũng đầy bài. Trẻ em thích nhất là không phải đi học. Lúc nào cũng đầy áp lực học tập, nghỉ và giải trí một lúc thì bố mẹ lại bảo lười học nhưng tâm trạng lúc nào cũng buồn. Bảo bố mẹ thì bố mẹ bảo:"" Tao cũng từng đi học chứ riêng gì mày , làm như khổ lắm không bằng"".Nghỉ ốm xong lại chép đầy bài hôm nghỉ.",0,human_gold_round5,3,round5,normal
"Nước mắt con rơi buồn vui bắt đầu, aaaaaa hahah Chúc mừng bố mẹ mất con rồi, nên vui hay nên buồn đây bố mẹ con mệt lắm rồi",1,human_gold_round5,3,round5,depression
