row_id,text
s8-0063,"Đừng đối xử tốt với những kẻ không biết điều, đừng rộng lượng với người vô ơn Cuộc đời này đáng sợ nhất là lòng tham của con người, nhất là với những người sống vô ơn, không biết điều. Nếu như bạn cho đi một lần thì chắc chắn họ sẽ chỉ biết nhận, sau đó thậm chí còn oán giận nếu bạn không tiếp tục giúp đỡ họ. Thế mới nói khi gặp những kiểu người này thì tốt nhất là tránh kết giao thâm tình. Bởi người vô ơn thì dù bạn làm cho họ vô số việc cuối cùng họ cũng sẽ quên sạch.Lòng xấu lại giống như cái đinh, sẽ mãi mãi khắc cốt ghi tâm tên bạn ở trong lòng. Chân lý này tuy nghiệt ngã, nhưng đích thực là cuộc sống. Kiểu người lúc lợi dụng bạn thì sẽ nịnh bợ, dùng mọi cách để nói lời ngon ngọt với bạn. Tới lúc bạn khó khăn, chẳng còn giá trị lợi dụng thì họ sẽ quay lưng, thậm chí còn tìm cách hãm hại bạn nữa. Khi bạn trở nên giàu có thì họ sẵn sàng ''đội'' bạn lên đầu. Nhưng khi bạn lâm vào cảnh đường cùng thì họ sẽ lập tức rời đi, tỏ ra không quen biết. Cuộc sống này vốn không công bằng, có nhiều người sống vô ơn rất nhiều. Có những người chỉ biết nhận mà không biết cho đi. Những người sống bao dung, sau cùng lại chỉ nhận về những cay đắng cho mình mà thôi. Lòng bao dung cần đặt đúng chỗ Người xưa khuyên nhủ: ""Tâm hại người không nên có, nhưng tâm đề phòng người nhất định phải có''. Đừng nghĩ bạn sống hiền lành, tốt bụng thì người khác sẽ tốt lại với bạn. Nhiều lúc, người đối xử tốt với bạn, chưa chắc đã là người tốt. Những người ngọt ngào với bạn chưa chắc đã là người yêu bạn thực sự. Dù người khác nói như thế nào, bạn cũng không được tin tưởng một cách dễ dàng. Đôi lúc hãy cứ sống ích kỷ một chút, chỉ biết bản thân mình một chút. Như vậy còn an yên hơn so với việc cứ tốt bụng, vị tha với người khác để họ có cái cớ chiếm lợi từ bạn. Thậm chí còn tìm cách hãm hại bạn nữa."
s8-0064,"* People can hold up well against stress if they are getting satisfaction from their work * The way to reduce burnout is to either change the environment or the individual * To cope with the work setting, set time boundaries. Don't be infinitely available. * Prioritize sleep * Exercise * Meditation. Headspace. * Consider changing companies or jobs"
s8-0065,"rất có tâm , cảm ơn bác sĩ , đợt trước mình bị nhẹ, sau có đi khám ở bạch mai vào kể bệnh, bác sĩ vứt cho bịch thuốc và kết luận bị rối loạn lo âu :)) từ đó về sau mình bị rối loạn lo âu lặng luôn vì lo nghĩ sợ bị bệnh rồi mất ngủ cứ tới giờ đi ngủ là lo mất ngủ :)) mình chỉ có 2 điều lo lắng vậy, ngoài ra mình không còn lo bất kì điều gì :))) ngày xưa mình bị stress do công việc và thường xuyên thức đêm nhưng sáng dậy muốn ngủ lúc nào cũng ngủ được, đặt đâu ngủ đấy , thế mà giờ mất ngủ mãi cứ tới giờ là không ngủ được, nhi, ngày xưa mình bị stress do công việc và thường xuyên thức đêm nhưng sáng dậy muốn ngủ lúc nào cũng ngủ được, đặt đâu ngủ đấy , thế mà giờ mất ngủ mãi cứ tới giờ là không ngủ được"
s8-0066,mục tiêu ngắn hạn nhất của tui là cố xem hết video này :)) chứ quen coi tíc tốc r nên xem clip dài thấy cũng hơi khó
s8-0067,"Thương con ghê. con mình nay đã học lớp 11, mỗi ngày đến giờ đi ngủ là bỏ hết đi ngủ. khi ở trường con phải tập trung học, về nhà ăn cơm xong sẽ đanh một ít tg xem lại bài, 9 giờ tối là trễ nhất mà con phải gấp lại sách vở và chuẩn bị đi ngủ. Cuối tuần đi học AV 2 tiếng còn lại chơi thoả thích! GĐ tôi đã duy trì việc này được 11 năm, hồi cấp 2 chỉ được học đến 8:30 tối thôi."
s8-0068,Ý bs nói cortisol tăng bắn đêm và giảm buổi sáng. Nên buổi sáng nếu xét nghiệm cortisol sang sẽ thấp có phải không .cam ơn bác
s8-0069,"Nhìn vậy chứ Quân đội của Tranistra (tên dài nên ghi tắt) yếu quân ít, vũ khí ít và sài thời Liên Xô . Cũng may là nhờ có quân Nga tình nguyện đóng ở đó nên họ vẫn tồn tại được cơ mà cũng ko đoán được Ukraine có thể bất ngờ mở 1 cuộc tấn công vào Tranistra để Tạo ""Chiến Thắng Trên Truyền Thông"" cơ mà chừng nào thua đau quá ở Donbass và Kursk thì có thể điều tôi nói sẽ xảy ra"
s8-0070,"Hãy tập sống chánh niệm trong từng khoảnh khắc, như thể mình đang ""tận hưởng"" từng giây phút hiện tại vậy. Khi kết nối sâu sắc với hiện tại, chúng mình sẽ dễ dàng tập trung hơn và ""lướt"" vào trạng thái dòng chảy một cách dễ dàng."
s8-0071,""" Cuộc đời này là những, gặp mặt và chia ly"", câu hát này tôi cứ ngân nga mãi, tôi cứ cảm giác rằng lời bài hát đang viết dành cho tôi vậy, gặp mặt rồi lại chia ly, đâu đó là sự nuối tiếc, hối hận. Bài hát này nó không chỉ làm tôi có thêm động lực mà nó cũng đang khơi lại những kỷ niệm đã qua của tôi, tôi yêu nó, yêu bản thân mình lúc còn cấp 3, tôi yêu người con gái đó, tôi yêu những lần ngại ngùng nhìn crush của mình qua cửa sổ. Và hơn hết, tôi dường như đang bị kẹt lại với những ký ức đẹp của quá khứ, mỉm cười, bật khóc và hạnh phúc ... Cuộc đời con người cũng vậy, không có ai là sống mãi mãi, gặp gỡ và chia ly là điều tất yếu. Tôi không biết bản thân có thể xui xẻo như nào, nhưng tôi đã cảm thấy may mắn hơn nhiều người khi nghe được bản nhạc này, nó quá hay, quá tuyệt. Một màn kết hợp hoàn hảo, cả 3 người đã khiến khán giả phải ngân nga theo khi xem và nghe những câu hát có thể dâng trào cảm xúc của mình. Thực sự cảm ơn thứ âm nhạc này <3"
s8-0072,Thật ra chuyện học tài thi phận mink k tin lắm .vì sức học của mink ra sao thỳ mink là ng rõ nhất và ng thứ 2 là thày cô giáo .việc còn lại là chuyện chọn trường sao cho vừa với sức học của mink thôi.việc bạn này trượt mink nghĩ là do chọn trường quá sức thôi.mink nghĩ thày cô giáo nên nc tâm sự và tư vấn cho các bạn trước khi các bạn ý đăng kí thi trường nào.mjnk cũng từng suýt trượt cấp 3 vì đky trường hơi quá với sức học của mink.cũng mấy là đc thày cố vấn cho .Thày cô giáo câp2 vẫn là tuyệt vời nhất ạ !!!
s8-0073,"Chưa phút giây nào tôi phản đối nghe nhạc HH dù đời tư có vài điểm nhấn. Vì cs chỉ là định kiến, còn âm nhạc thì dùng cả trái tym để cảm ❤ vẫn ủng hộ thế thôi"
s8-0074,"Burnout doesn't happen just from a stressful work environment. Many people suffer burnout from caregiving or other situations. Many people experiencing burnout are overwhelmed in general in their lives. This pandemic worsened it because of the isolation and increased stress. That exhaustion that isn't relieved by sleep, feeling unmotivated and overwhelmed, depressed, disorganized. They are all part of burnout. And it can also make you physically I'll if it's bad enough. Everyone has a breaking point. We aren't machines and need time to rest our minds as well as our bodies to be healthy and happy. We need to talk to trained professionals who can give us good tools and coping strategies. Burnout doesn't just go away."
s8-0075,HL cấm ông này đi hát đúng zồi.
s8-0076,e v t bi tram cam ne
s8-0077,"Đừng học vì hứng thú, hãy học vì tương lai."
s8-0078,"Thưa ls tôi sinh 1963, nhập ngũ 1984, chuyển ngành 1988 về công tác tại ngành gd phải tập sự 2 năm lương 85%, hết 2 năm thì từ đó đến nay luôn hoàn thành nv tăng lương đúng đk nhưng trong cùng cq tôi có 1 đồng nghiệp cùng tuổi k0 tgia nghĩa vụ qs mà vào ngành luôn nên luôn luôn hơn tôi 2 bậc lương, phụ cấp tn cũng hơn 6%, nay về hưu tôi cũng ít hơn nhiều vậy tgia nghĩa vụ qs bảo vệ tổ quốc vẫn thiệt thòi đấy lsư ạ, luật sư có kiến nghị nn được k0 ạ vì người làm chế độ họ k0 ảnh hưởng nên họ k0 cụ thể về sự thiệt thòi này, thanks"
s8-0079,"Tranistria nhìn có vẻ mỏng manh nhưng được xem là ""một dải thành trì"" đối với Nga. Đó là hòn đá tản phòng khi Odessa có biến, người dân Nga có thể chạy qua đó. Việc Nga ""giữ lại"" Tranistria là một thành công mang tính chiến lược về địa chính trị. Muốn thâm nhập vào Nga chỉ có đi qua Ukraina, còn muốn qua Ukraina thì chưa chắc gì Nga cho qua khỏi sông Dnipro."
s8-0080,giọng hát của ca sĩ rất tình cảm làm dịu đi nỗi đau trong lòng của người nào đang tuyệt vọng sầu bi 😔😔😔😥😥
s8-0081,"LYRIC CHO MẤY BRO <3 [Ngắn] Nhớ lúc còn đi ngang đây Ngắm nhìn hạt mưa đang bay Thấy bầu trời cao trong lành Cảm thấy bình yên Phúc chốc đã qua bao năm Có người thì đi xa xăm Nước mắt lại rơi trong chiều Tiếc nuối nhiều hơn Trước khi tuổi trẻ này đóng lối Thanh xuân dần chìm vào bóng tối Cố gắng nắm lấy những vì sao trên trời Cùng nhau vui ca bên đời Chẳng còn điều gì là mãi mãi Vội vàng nhận được rồi đánh mất Chẳng lẽ phải sống với cuộc sống Không phải là ta âu lo buộc mình Ngày dài dần tàn về nhìn lại mình (ố hô) Ngày nào còn ngồi trò chuyện một mình (với trăng) Còn mặc quần đùi cởi trần chửi thề (mới căng) Về nhà được mẹ, bà lo từ đầu (tới răng) [Xám] Trước khi tuổi trẻ này đóng lối Thì ta phải biết được bản thân mình là ai Phải không ngừng nghe và không ngừng học hỏi Trước khi cánh cửa thanh xuân này đóng lại Những ngày viết được vài chữ trên trang giấy Và rap thành lời xong rồi tự mình khen hay Để viết thật nhiều sau mỗi lần ta ấm ức Là do mình ghiền hay là tại mình quen tay Và cuộc sống đã chìm sâu được mấy năm rồi Wow! Khi nào mới đâm chồi Hay ngồi đó và lại chờ một cú ăn bồi? Wow! Như là thú săn mồi Trở về với mẹ, với bữa cơm đầy đạm bạc Và được đứng giữa ruộng đồng và nhìn bông lúa vàng ươm Niềm vui lớn nhất là mỗi ngày được làm nhạc Rồi sẽ đến ngày tất cả phải hoàn lương Vì nỗi niềm này không biết nói cùng ai Khi ta mỏi gối trùng vai Khi ai cũng nói mình sai Tiếng nói ngoài tai Đem tất cả để rap vào mic Biết cái nào đúng cái nào sai Cơn mưa kia đi ngang qua đây Để cho tao biết được là con tim còn đang thức Giá trị đơn giản là những buổi chiều thường nhật Chứ tất cả không phải là năm trên trang sức Tao tin vào chính tao chứ không phải mấy lời nói khoác Đối diện với thực tại để cho tao có một lối thoát Phải thật sự kiên cường trước khi cuộc sống này thối nát Thức dậy cùng âm nhạc và tao xem nó là đối tác Và tao tin 100% vào tao Không bận tâm ngày sau Bao sầu lo niềm đau Mặc dù là thời gian này trôi thật mau [Ngắn] Nhớ lúc còn đi ngang đây Ngắm nhìn hạt mưa đang bay Thấy bầu trời cao trong lành Cảm thấy bình yên Phúc chốc đã qua bao năm Có người thì đi xa xăm Nước mắt lại rơi trong chiều Tiếc nuối nhiều hơn Trước khi tuổi trẻ này đóng lối Thanh xuân dần chìm vào bóng tối Cố gắng nắm lấy những vì sao trên trời Cùng nhau vui ca bên đời Chẳng còn điều gì là mãi mãi Vội vàng nhận được rồi đánh mất Chẳng lẽ phải sống với cuộc sống Không phải là ta âu lo buộc mình Ngày dài dần tàn về nhìn lại mình [Dick] Đó là một ngày Mày phải tự bản thân mày biết cột giày Thức khuya dậy sớm lo cho công việc Để mà tiền trong túi mày có một cọc dày Ai chẳng mong ngày mai, mình sẽ đón một ngày nắng thật đẹp Phía cuối con đường là những hàng cây xanh Sống làm sao để không phải nuối tiếc Vì tuổi trẻ ấy như một vòng quay nhanh Quay vòng nhanh và lại quay vòng đều Trôi thật xa về một phương trời nào Không còn lo về hằng đêm bộn bề Qua đồi cao nghìn trùng xa vòng vèo Đốt một điếu thuốc nhìn lại bao nhiêu cuộc chơi Vẫn mỉm cười cho đam mê những ngày sau này rực cháy Khoảnh khắc là thứ lưu lại trong tim Kỷ niệm là thứ xăm lên da bằng mực máy Trước khi tuổi trẻ này đóng lối Tao vẫn là tao mày vẫn là mày Chỉ là cuộc sống này thay đổi Chắc khi gặp nhau đó sẽ là ngày Không còn phân bua ai đúng sai ai lầm lỗi Sẽ ngồi cùng nhau như ngày xưa vào mỗi tối Không còn cái tôi, không còn hờn dỗi Trở về cái nôi và vô tư như hòn sỏi Ta đã tự hỏi mình đang sống vì điều gì Vậy sự giàu có thì chính xác là bao nhiêu Đến ngày thành công khoảnh khắc ấy còn bao xa Đích đến cuối cùng, ai ở bên ta Ai còn ngân nga vài câu hát cho ta nghe Ai ngồi ôm eo và hôn má từ sau xe Ai còn lang thang cùng ta bước Và ai đã từng yêu từng ao ước [Ngắn] Trước khi tuổi trẻ này đóng lối Thanh xuân dần chìm vào bóng tối Cố gắng nắm lấy những vì sao trên trời Cùng nhau vui ca bên đời Chẳng còn điều gì là mãi mãi Vội vàng nhận được rồi đánh mất Chẳng lẽ phải sống với cuộc sống Không phải là ta âu lo buộc mình Ngày dài dần tàn về nhìn lại mình (ố hô) Ngày nào còn ngồi trò chuyện một mình (với trăng) Còn mặc quần đùi cởi trần chửi thề (mới căng) Về nhà được mẹ, bà lo từ đầu (tới răng) Vậy về thôi nắng đã ngả vàng Vậy về thôi chớ có muộn màng"
s8-0082,Mình đọc một vài trang mà bị suy nghĩ miên man mất rất nhiều thời gian. Nhưng mình thấy cuốn sách rất hay.
s8-0083,Nếu một ngày nào đó đứa con của mình ngồi thơ thẩn cười nói một mình và bình yên một mình trong đêm. Rồi ra xã hội thì quát mắng la hét vu vơ rồi đánh chém người khác thì xin chúc mừng các bật chame đã hoàn thành xuất sắc khi ép con theo ý muốn của mình để lấy oai với thiên hạ bạn bè vì dạy và ép con học giỏi nhất thế giới 😊😊
