review_bucket,comment_text,source_weak_label,source_confidence,source_depression_score,phobert_label,probability,prob_normal,prob_depression,need_review,suggested_label,final_label,reviewer_note,row_id
model_uncertain,Anh à... Em biết em đã yêu Anh quá sớm... Khi em chưa học cách yêu... Em chưa có kinh nghiệm cũng như chưa hiểu về anh cho lắm... Em làm anh buồn... Em ghen tuông không kể bất cứ lí do gì.... Em chỉ giận anh... Mà không cho anh giải thích... Nếu đây là suy nghĩ của anh... Em xin anh đó... Anh quay lại với em đi... Em sẽ bỏ ghen tuông.. Em sẽ làm tất cả mọi thứ để xứng đáng với anh... Em xin anh,uncertain,low,0,depression,0.5105686783790588,0.4894313,0.5105687,True,depression,,,r5-0075
model_uncertain,Chính tôi đã bị như vậy không phải người ngoài mà là những người thân,uncertain,low,0,depression,0.5107150673866272,0.48928492999999995,0.51071507,True,depression,,,r5-0076
model_uncertain,Không ổn rồi... Tôi có 9 or 10/12 dấu hiệu rồi ☺️,uncertain,low,0,normal,0.5107212662696838,0.51072127,0.48927873,True,normal,,,r5-0077
model_uncertain,"Mình đã từng đến SG để gặp bạn ấy và đã không gặp được, lúc đó mình khóc rất nhiều..SG năm đó đau lòng thật sự, toàn kỷ niệm buồn! Sau 4 năm kể từ ngày đó, mình đã đến nơi xa và chưa quay trở lại SG một lần nào nữa, chúng mình vẫn chưa gặp lại, mình đang bước tiếp trên con đường không có bạn ấy bên cạnh...""phải đi xa đến đâu? thời gian quên mất bao lâu? để trái tim tôi bình yên như ngày đầu tiên"", cảm ơn tác giả đã nhắc mình nhớ lại kỷ niệm xưa qua từng câu chữ, tuy đau lòng nhưng vẫn phải mỉm cười và vượt qua nhỉ!!! :)",uncertain,low,1,normal,0.510726660490036,0.51072666,0.48927334,True,normal,,,r5-0078
model_uncertain,Hiện tại tôi đang đứng trên một vách núi chỉ cần lệch một tí là có thể đi luôn vì cuối cấp áp lực đang đè lên tôi,uncertain,low,3,normal,0.5107446312904358,0.51074463,0.48925537,True,normal,,,r5-0079
model_uncertain,😢😢😅😅 chắc cháu bị hành hạ đánh đập quá khổ cực nên là cháu đầu nó không được tỉnh táo thông minh nên kể rất lộn xộn mà cháu bảo là cháu đi lúc 22 tuổi chưa có con ra lúc dì lại có con gái ở Việt Nam rồi là đứa con trai ở đấy thì như thế nào mất tích rồi à,uncertain,low,0,normal,0.5109539330005646,0.51095393,0.48904607,True,normal,,,r5-0080
model_uncertain,"Tại sao ai cũng mong bình yên , sống hạnh phúc .Nhưng lại chọn làm đau , làm tổn thương nhau vậy??? Quá mệt mỏi, quá thất vọng .",depression_auto,medium,6,normal,0.5110276341438293,0.5110276300000001,0.48897237,True,normal,,,r5-0081
model_uncertain,Dù đã cố gắng r nhưng cố gắng đến đâu thì cũng thất bại sớm thôi 😊😊 dù cố gắng nhịn khóc r thì vẫn cứ khóc thôi ☺️,uncertain,low,0,depression,0.5110520720481873,0.4889479,0.5110521,True,depression,,,r5-0082
model_uncertain,"Cầu bình an cho tất cả, mong mọi người bị bệnh này sớm hết. Bản thân mình cũng đang bị, khổ sở thật sự.",uncertain,low,0,depression,0.5111530423164368,0.48884696000000005,0.51115304,True,depression,,,r5-0083
model_uncertain,Mình đợt này stress vì KHÔNG DÁM BỊ GHÉT. Nên đang cảm thấy rất khó thở. Mình nghĩ bản thân cần nghe lại video để thấu hiểu hơn nữa. Cảm ơn kênh rất nhiều ạ ❤ 20:39' Ngày 25.04.24,uncertain,low,1,normal,0.5111546516418457,0.5111546499999999,0.48884535,True,normal,,,r5-0084
model_uncertain,"Hồi cấp 3 e học trường tầm trung nên thường chỉ cố gắng xíu là được hạng cao. Khi lên đại học được học cùng các bạn giỏi, chọn đúng ngành nhưng e vẫn thấy rất tự ti bởi mọi ng giỏi. Em luôn muốn thể hiện nhanh để biết mình giỏi nhưng vì không đủ dũng khí nên lúc nào cũng nhút nhát sợ sệt. E nghĩ bản thân cần hạ thấp mong đợi người khác và mình cần làn tới nơi tới chốn quyết tâm hơn nữa",uncertain,low,3,normal,0.5112173557281494,0.5112173600000001,0.48878264,True,normal,,,r5-0085
model_uncertain,"em muốn hỏi trương trình ạ, em mỗi đêm ngủ ,hầu như toàn mê ngủ và ít khi đc ngủ sâu giấc ạ, em muốn đc tư vấn ạ,",uncertain,low,0,normal,0.5112882554531097,0.5112882599999999,0.48871174,True,normal,,,r5-0086
model_uncertain,Chừng nào mới đc thoát Ra khỏi những cái quái Này Trời Rần 9 năm Hok đủ mệt sao mà Cứ bám Vào tui hoài .,uncertain,low,0,normal,0.511507511138916,0.5115075,0.4884925,True,normal,,,r5-0087
model_uncertain,"E chào bác sĩ, e đi khám bác sĩ chẩn đoán e bị loạn thần kinh tự trị dạng cơ thể (f45.3), bác sĩ cho e hỏi có cách nào để hệ thần kinh e quay lại trạng thái cân bằng không ạ?, E cảm ơn, mong bác sĩ giải đáp giúp e ạ❤",normal_auto,medium,-2,depression,0.5115343332290649,0.48846566999999996,0.51153433,True,depression,,,r5-0088
model_uncertain,tôi bị 😂😂,uncertain,low,0,normal,0.5116202235221863,0.51162022,0.48837978,True,normal,,,r5-0089
model_uncertain,Bổ sung hay khóc và luôn giữ kín trong lòng ko chia sẻ cho ai bất kì điều gì,uncertain,low,0,normal,0.5117131769657135,0.51171318,0.48828682,True,normal,,,r5-0090
model_uncertain,thế hệ trước cũng tự kỉ nhiều không kém; nhưng do ít được quan tâm lên không được thống kê và chuẩn đoán,uncertain,low,0,normal,0.5118243098258972,0.5118243,0.4881757,True,normal,,,r5-0091
model_uncertain,Chỉ sai lằm nhỏ là kết thúc hết mỏi kỉ niệm thôi❤😔,uncertain,low,0,normal,0.5120123326778412,0.51201233,0.48798767,True,normal,,,r5-0092
model_uncertain,Muốn buông bỏ muốn lặng im cho nhẹ lòng nhưq mọi thứ tòi tệ cứ mãi dồn dập chỉ biết im lặng đón nhận tất cả,uncertain,low,0,normal,0.5120184421539307,0.5120184400000001,0.48798156,True,normal,,,r5-0093
model_uncertain,E năm cuối cấp 2 r . Sắp thi r e lo lắng quá cứ sợ mình ko đỗ NV1 quá ạ . 😢,uncertain,low,0,depression,0.5123478770256042,0.48765210000000003,0.5123479,True,depression,,,r5-0094
model_uncertain,"Bệnh tâm thần kinh khổ lắm ,phải uống thuốc hoài thôi .bs điều trị theo kiểu nuôi bệnh ,chẳng có phương pháp gì cả .phải uống thuốc hoài",uncertain,low,0,depression,0.5124173760414124,0.4875826,0.5124174,True,depression,,,r5-0095
model_uncertain,Mknh muốn chết,depression_auto,medium,5,normal,0.5126860737800598,0.51268607,0.48731393,True,normal,,,r5-0096
model_uncertain,"Tri ân thầy nhiều lắm ạ, em bị mất ngủ hơn 1 năm nay đêm nào cũng chỉ ngủ được 2-3 tiếng và thức dậy 3-4 lần ngủ dậy đầu nặng và mệt mỏi lắm. Hôm qua may mắn xem được video của thầy em bấm hơn 2 tiếng và không ăn đồ ngọt, uống ít nước theo chỉ dẫn của thầy và lên giường lúc 10 h tối. Thật không ngờ là em ngủ rất ngon từ 10 h tối đến 6 h sáng hôm nay tỉnh dậy ngừoi rất khoan khoái nhẹ nhõm. Cảm ơn thầy nhiều lắm, mong thầy ra thêm video hữu ích nữa ạ.",uncertain,low,4,normal,0.5131462812423706,0.51314628,0.48685372,True,normal,,,r5-0097
model_uncertain,"Lời chia tay, em viết, rồi xóa, rồi viết. Em nhớ anh, nhưng buồn thật, chúng mình không thuộc về nhau nữa rồi. Em không biết cách quan tâm của anh là vậy, hay em không đủ sức nặng trong lòng anh, nhưng em thấy lạc lõng lắm, tp ah, lạc lõng và cô đơn trong chính mqh này... Có lẽ em với cao quá, huh?",uncertain,low,3,normal,0.5133038461208344,0.51330385,0.48669615,True,normal,,,r5-0098
model_uncertain,"Em gần đây over thinking rất nặng,thiền thường xuyên nhưng việc thiền cũng không còn được tốt như trước, đọc rất nhiều sách, mắt vẫn đọc mà đầu thì lan man suy nghĩ đi đâu đâu. Cám ơn anh Trí đã đưa ra giải pháp. Biết ơn anh!",normal_auto,medium,-2,depression,0.5137500166893005,0.48624999999999996,0.51375,True,depression,,,r5-0099
model_uncertain,"Mình tự ti vì ko xinh đẹp mình ko muốn đưa ra quan điểm của mình vì mình nghĩ mình ko quan trọng, mình ko giỏi ăn nói sao cái gì mình cũng ko bằng người ta",uncertain,low,3,normal,0.51395383477211,0.51395383,0.48604617,True,normal,,,r5-0100
model_uncertain,Bác sĩ ông ngoại em bị tai biến nhẹ mà khó ngủ mà ngủ không được ban đêm ban đêm ông ngoại em hớt tới 10 giờ rưỡi chưa chieu đi ngủ nữa,uncertain,low,0,normal,0.5139600932598114,0.5139601,0.4860399,True,normal,,,r5-0101
model_uncertain,"Tôi cảm thấy vô cùng sợ hãi người mẹ này, quá kính khủng",uncertain,low,0,normal,0.5143851041793823,0.5143850999999999,0.4856149,True,normal,,,r5-0102
model_uncertain,"1. Bạn là người theo chủ nghĩa hoàn hảo (You are a perfectionist) 2. Bạn nghiện sử dụng điện thoại (You are addicted to your phone) 3. Bạn liên tục thiếu ngủ (You are missing sleep) 4. Bạn ở mãi trong những mối quan hệ độc hại (You stay in toxic relationships) 5. Bạn không nhờ người khác giúp đỡ (You do not ask for help) 6. Bạn so sánh bản thân với người khác (You compare yourself to others) 7. Bạn tự làm khó mình (You sabotage yourself) 8. Bạn không thực hành lòng biết ơn (You do not practice gratitude) Cố gắng lên nhé mọi người! Bên cạnh sức khỏe thể chất thì sức khỏe tinh thần cũng vô cùng quan trọng đấy! Chúc mọi người luôn khỏe mạnh, sống hạnh phúc nha!",uncertain,low,0,normal,0.5146054923534393,0.5146055,0.4853945,True,normal,,,r5-0103
model_uncertain,Luyện thuyên vô lâm cảnh sát chống gặp nguy hiểm mà khg nói để chết oan thật vô lí a Di Đà pat,uncertain,low,0,depression,0.5146963596343994,0.48530364000000004,0.51469636,True,depression,,,r5-0104
model_uncertain,"Em từ nhỏ được dạy luôn phải nghe lời người lớn, mỗi khi làm sai gì đó luôn bị khiển trách và so sánh với người khác dần dần tạo cho em cái thói quen tránh né làm những điều mà người khác chưa bảo làm, cho phép làm. Lớn lên em vẫn giữ thói quen đó và càng ngày càng rụt rè, không dám nói suy nghĩ của mình, sợ bị không đồng ý, sợ nói ra làm họ phật lòng.",uncertain,low,0,depression,0.514824628829956,0.48517540000000003,0.5148246,True,depression,,,r5-0105
model_uncertain,"Có lẽ đây chính là thông điệp gửi đến bản thân của mình 😢😢 Trc kia mình đã quá ỉ lại vào năng lực học của mình mà ko bt nó chỉ là ảo tưởng,để rồi cuối cùng nhận được kết quả là vừa mất gốc lại mất thời gian.rồi dần dần cảm xúc bị dồn nén sau đó thành hối lỗi và xấu hổ với công lao của mẹ rồi nhận lại đc những thành tích kém từ con",uncertain,low,0,depression,0.5148383975028992,0.48516159999999997,0.5148384,True,depression,,,r5-0106
model_uncertain,ôi trời ơi mình đang ở trong hoàn cảnh bế tắc này,uncertain,low,0,depression,0.5150758028030396,0.4849242,0.5150758,True,depression,,,r5-0107
model_uncertain,"Nếu bạn sợ người khác phán xét về bạn thì hãy cố gắng giúp những người hay bị người khác trêu ghẹo hạy bị phán xét vượt qua nỗi sợ hãi của họ, nếu bạn sợ bóng tối thì hãy can đảm giúp đỡ những người sợ đi nơi hoang vắng nơi đồng không mông quạnh cùng họ vượt qua quãng đường đó, nếu bạn sợ nơi đông người thì hãy thường xuyên giúp những đứa trẻ tự tin nơi đông người vượt qua sự rụt rè để hoà nhập hay giúp đỡ những người nhút nhát tự tin hoà nhập cùng đám đông, nếu bạn sợ phải vay tiền ai đó thì hãy thường xuyên giúp đỡ những người tin cậy đang cần sự giúp đỡ về tài chính rồi sau này bạn sẽ không sợ khi đi vay tiền, nếu bạn sợ chết thì hãy luôn giúp đỡ những người bệnh tật hoặc những người ở tuổi sắp về suối tiên luôn động viên họ và giúp họ vượt qua nỗi sợ hãi của cái chết và đối mặt với cái chết bằng sự mạnh mẽ thay vì sợ hãi...vv Bạn gieo bố thí : Vô úy thí, tức là gieo nhân không sợ hãi giúp người khác thì bạn sẽ có sức mạnh vô đối, tâm luôn bình thản và an yên trước mọi hiểm nguy.",uncertain,low,1,depression,0.5151422023773193,0.4848578,0.5151422,True,depression,,,r5-0108
model_uncertain,"Suy nghĩ tiêu cực thì cuộc sống hời hợt ,yếu kém và chắc chắn là nghèo khó ,vậy nên ai sống tich cực vui vẻ và phấn đấu vì tương lai thì đó mới là cuộc sống Nghe giọng này buồn chán lắm .",uncertain,low,0,depression,0.5155300498008728,0.48446995000000004,0.51553005,True,depression,,,r5-0109
model_uncertain,Cho bệnh về mất ngủ k,uncertain,low,3,normal,0.515569418668747,0.5155694200000001,0.48443058,True,normal,,,r5-0110
model_uncertain,Tôi muốn hiểu và chữa lành lo âu,uncertain,low,3,depression,0.5156305432319641,0.48436946000000003,0.51563054,True,depression,,,r5-0111
model_uncertain,"Mẹ tôi cứ chửi tôi,doạ tôi cuối năm ko đc HS giỏi thì liệu hồn,tôi đi học trong h ko tiếp thu đc kiến thức tại vì cứ nghĩ đến câu chửi 😢",uncertain,low,0,depression,0.5158363580703735,0.48416364,0.51583636,True,depression,,,r5-0112
model_uncertain,"I'm glad you are not just talking about burnout from a workplace perspective. Coz Being homeless and unemployed is more stressful than any job I ever had. (And I have worked with kids, criminals and the service sector) The total lack of predictability and safety on the street, is a killer. Not only coz you physically risk getting killed a lot of the time, but the stress will definitely take a toll on your body too. I got burnout to the point where I lost my language and facial expressions. I was randomly fainting and didn't know why. I would be sick and get infections without any obvious reasons. It was bad y'all. I was 20 years old and I started to get grey spots in my Black hair. Spent 10 months in the hospital. And then back to the streets. Which was obviously not optimal, but hey. Housing is not for kids in this country.",depression_auto,medium,6,depression,0.5159392356872559,0.48406076,0.51593924,True,depression,,,r5-0113
