row_id,text
r5-0108,"Nếu bạn sợ người khác phán xét về bạn thì hãy cố gắng giúp những người hay bị người khác trêu ghẹo hạy bị phán xét vượt qua nỗi sợ hãi của họ, nếu bạn sợ bóng tối thì hãy can đảm giúp đỡ những người sợ đi nơi hoang vắng nơi đồng không mông quạnh cùng họ vượt qua quãng đường đó, nếu bạn sợ nơi đông người thì hãy thường xuyên giúp những đứa trẻ tự tin nơi đông người vượt qua sự rụt rè để hoà nhập hay giúp đỡ những người nhút nhát tự tin hoà nhập cùng đám đông, nếu bạn sợ phải vay tiền ai đó thì hãy thường xuyên giúp đỡ những người tin cậy đang cần sự giúp đỡ về tài chính rồi sau này bạn sẽ không sợ khi đi vay tiền, nếu bạn sợ chết thì hãy luôn giúp đỡ những người bệnh tật hoặc những người ở tuổi sắp về suối tiên luôn động viên họ và giúp họ vượt qua nỗi sợ hãi của cái chết và đối mặt với cái chết bằng sự mạnh mẽ thay vì sợ hãi...vv Bạn gieo bố thí : Vô úy thí, tức là gieo nhân không sợ hãi giúp người khác thì bạn sẽ có sức mạnh vô đối, tâm luôn bình thản và an yên trước mọi hiểm nguy."
r5-0109,"Suy nghĩ tiêu cực thì cuộc sống hời hợt ,yếu kém và chắc chắn là nghèo khó ,vậy nên ai sống tich cực vui vẻ và phấn đấu vì tương lai thì đó mới là cuộc sống Nghe giọng này buồn chán lắm ."
r5-0110,Cho bệnh về mất ngủ k
r5-0111,Tôi muốn hiểu và chữa lành lo âu
r5-0112,"Mẹ tôi cứ chửi tôi,doạ tôi cuối năm ko đc HS giỏi thì liệu hồn,tôi đi học trong h ko tiếp thu đc kiến thức tại vì cứ nghĩ đến câu chửi 😢"
r5-0113,"I'm glad you are not just talking about burnout from a workplace perspective. Coz Being homeless and unemployed is more stressful than any job I ever had. (And I have worked with kids, criminals and the service sector) The total lack of predictability and safety on the street, is a killer. Not only coz you physically risk getting killed a lot of the time, but the stress will definitely take a toll on your body too. I got burnout to the point where I lost my language and facial expressions. I was randomly fainting and didn't know why. I would be sick and get infections without any obvious reasons. It was bad y'all. I was 20 years old and I started to get grey spots in my Black hair. Spent 10 months in the hospital. And then back to the streets. Which was obviously not optimal, but hey. Housing is not for kids in this country."
r5-0114,Em nghĩ quá trình cô đơn phần lớn bắt nguồn từ sự tự ti và em cũng đang gặp phải
r5-0115,Tôi nhớ năm lớp 10 tôi thi lại môn toán 9 năm đi học đều là học sinh khá khiến tôi bị sốc. Ba tôi là người nghiêm khắc nhưng ông ko la mắng gì hết.Thực sự cảm ơn ba sự im lặng và thấu hiểu cho ba đã giúp tôi vượt wa cú sốc ôn thi lại được 10 đ môn toán 😅
r5-0116,mình trải qua nhiều chuyện r nhưng lúc mẹ mình lôi nchuyện ba mình mất ra để nói thig mình nghĩ ..
r5-0117,Buồn nào rồi cũng sẽ qua Chỉ có buồn ngủ không tha ngày nào
r5-0118,"Lúc rơi vào trạng thái tột cùng của sự tuyệt vọng, được biết đến thầy Minh Niệm, nghe và học thầy giảng thật sự là điều tuyệt vời nhất, cuộc sống của con bây giờ là sự biết ơn mỗi giây mỗi phút thở, biết yêu thương bản thân và gia đình hơn <3 Nhận ra là khi mình có thứ mình muốn mà mình tưởng rằng khi có mình sẽ hạnh phúc thì thật ra chỉ là hạnh phúc tạm bợ, hạnh phúc thật sự là ngay hiện tại mình được sống <3 cảm ơn Vietcetera nhiềuu"
r5-0119,"mình bị hôi láck cực kì tự ti luôn ý, truyền từ gđ xong bị trêu lướt tt mấy ac làm vd joker về hôi láck lại càng tự ti hơn<<"
r5-0120,"tôi buồn lắm, tôi có gia đình nhưng ko ai bên cạnh khi tôi bệnh"
r5-0121,"Chị ơii, e mong có thể nhận đc sự phản hồi từ chj ạ!🎉 Vid của chj làm e phải xem lại cách e học tập gần đây, e cảm thấy bản thân ko hề có hứng muốn làm vc bất cứ vc gì, sau h học cái khoảng thời gian đáng lẽ là dành cho vc học thì e lại lãng phí nó vào nh cái vc làm mà e bt là nó ko hề tốt, nh kể cả xem nh vid như của chj hay nh vid truyền động lực thì e vẫn thế, nó cứ lặp đi lặp lại e cx muốn cải thiện mọi thứ nh mà...e cx mong là có thể nhận đc những lời khuyên từ những anh chị đi trc cx như từ chủ nhân của vid(chị) e cx là một học sinh gần cuối cấp r, lo lắm!❤"
r5-0122,"Đang bị rối loạn lo âu, may xem kênh của bác sỹ thấy bật cười, dễ thương quá, đỡ lo âu ❤❤❤"
r5-0123,Ad lm podcast về tự tin đc ko ạ
r5-0124,"Nói thiệt từ hòi lớp 4 tới giờ tôi bị chửi miết nguyên nhà tôi cũng i chan vậy chửi ít thì không nói chửi nhiều ko à mà lúc nói đừng chửi thì nói mầy có nhớ ko , biết ko , rứt kinh nghiệm ko những lời đó nghe như CHOTAPVAOTAY"
r5-0125,Rất stress và căng thẳng nx cám ơn bác sĩ 😢
r5-0126,"Mình đang là sinh viên năm 4, hết hè này là sinh viên năm 5 rồi. Hè năm nay của mình là đi học, nhưng trước khi được đi học môn vào hè thì phải hoàn thành các môn của năm 4 này đã. Đam mê, ước mơ của mình chính là vẽ, sau khi vào thiết kế đồ họa, sau 4 năm học mình đã không còn cái gọi là đam mê về vẽ nữa vì áp lực trong từng môn học. 1 ngày của mình chính là vẽ từ năm này qua năm khác, mình luôn cố gắng nỗ lực nhưng gia đình mình chưa bao giờ công nhận sự nỗ lực ấy của mình. Dạo này môn học càng ngày càng nặng, càng khó hơn khiến mình stress, áp lực chồng chất áp lực. Đêm nào mình cũng tự bật khóc, không hiểu sao nước mắt cứ rơi mãi. Nhưng mà mình biết rằng , bản thân không cố gắng thì sẽ không thành công. Vì mình đã bước gần xong con đường ấy rồi, nên mình không buông bỏ nó dù áp lực thế nào. Vì mình biết. Cũng có 1 người ở sau hỗ trợ bạn. Chúc các bạn sau này học đại học sẽ không áp lực nhé, cố gắng lên các sĩ tử ❤"
r5-0127,"Tệ thật, hình như điều đó xảy ra rồi-lần đâu tớ phát hiện ra mih ko hề có tài năng. Tớ nỗ lực ảo, tớ dốt thật, cám dỗ ngoài kia ngọt ngào quá, tớ chịu rồi. Vùng vẫy nơi đại dương đen này khó quá.😿"
r5-0128,Khóc và mình đã khóc rất nhiều...nổi đau mà anh đã gieo rắc cho mình..tại sao anh k bao giờ phủ nhận cái sai của mình mà anh đã gieo cho vk chứ
r5-0129,Chị ngân ơi cố lên gì nỗi bất lực nhưng là thử thách😊😊😊😊
r5-0130,Những kháng cự: - Không chống lại được cơn buồn ngủ lúc sáng sớm và dẫn đến kế hoạch đổ vỡ - Đã trễ so với thời gian dự định nên để mai làm - Lướt video ngắn không dứt ra được - chỉ cần thất bại 1 lần trong ngày là từ bỏ không làm các việc khác của ngày đó
r5-0131,"Em là con gái. Em đã rất ghét vóc dáng của mình. Ngày ngày em cố gắng tập luyện để có vóc dáng đẹp hơn. Đã 5 năm rồi. Có cải thiện rõ rệt nhưng em vẫn chưa tự tin. Em lấy hình ảnh trên mạng làm tiêu chuẩn về vóc dáng cho bản thân. Đã có 1 số ng khen em đẹp nhưng em vẫn thấy mình k đẹp. Em ước gì mình nói ít lại vì nói nhiều chẳng hay ho gì cả. Nhưng khi em ngẫm lại thì thực ra mình cũng k phải ng nhiều chuyện tọc mạch gì chỉ là nói chuyện chưa có duyên lắm. Lúc tiêu cực em trở nên hành xử bốc đồng. Còn bình thường em cũng khá hiền làm việc k giỏi lắm nhưng cũng đủ xài. Em năm nay 25 tuổi. Ghét chính mình của năm 18 tuổi. Chỉ nói chuyện với 1 ít người bạn còn ở trong đám đông k dám nói vì sợ mình nói chuyện vô duyên. Có ng khen em dễ thương nhưng em k tin là mình dễ thương Em rất hay chì chiết bản thân mỗi khi làm sai, thậm chí tự tát mình. Lúc nhỏ mỗi khi làm sai em thường bị đánh mắng rất gay gắt. Đi học thì bị bắt nạt. Trong tiềm thức em tin rằng mình là 1 con bé xui xẻo. Dưới em còn có 5 đứa em. Em thấy những người anh người chị ngoài kia thật giỏi giang. Em luôn thấy mình k đủ tốt"
r5-0132,"Người mẹ trong video có cách dạy con cái sai cách, không hiểu cảm xúc của con, coi con như là ""osin"" chính hiệu, thậm chí còn dửng dưng ngay cả lúc con đang ấm ức, buồn bã. Chúng ta nếu muốn dạy con theo cách tốt và hiện đại nhất, thì việc đầu tiên là cần hiểu con, hiểu bản chất con như thế nào và cùng con cố gắng, chứ không phải là bằng đòn roi hay quát mắng. Trẻ sẽ càng khó khăn hơn trong cuộc sống, đặc biệt là mối quan hệ với cha mẹ, chúng gây ảnh hưởng nặng nề tiêu cực đến tinh thần trẻ nhỏ, mong rằng các bậc phụ huynh có thể chú ý đến con nhiều hơn để không tạo ra những vấn đề mặc cảm trong tương lai của con trẻ"
r5-0133,"Sau khi xem xong video Tôi có một thắc mắc là cứ làm đi là làm gì Sau một hồi suy nghĩ Tôi mới nhận ra rằng cứ làm đi Là làm những công việc hiện tại Là sống trọn mọi khoảnh khắc Là chuyện gì đến thì mình chỉ biết là nó đang đến Mỉm cười đón nhận Nhìn nhận sự việc như thể nó đang là Không suy nghĩ không gắn mác gì cho nó Khi đó tôi thấy mọi việc nó nhẹ nhàng hơn Dù có đôi lúc Sự việc không như ý Vẫn khiến tôi phải suy nghĩ và chìm vào vòng lặp Những lúc đó tôi chỉ tự nhủ là :"" hãy nhìn sự việc như thể nó đang là thế thôi'. Lúc đấy cũng chưa thể nguôi cảm xúc trong tôi Nhưng dần dần nó đã khiến tôi thay đổi suy nghĩ Dần chấp nhận sự việc hơn Và mỗi lần xem được video trên kênh Lại giúp tôi có niềm tin vào bản thân rằng MÌNH ĐANG ĐI ĐÚNG ĐƯỜNG cảm ơn những chia sẻ hữu ích của kênh Mong kênh ngày càng phát triển hơn"
r5-0134,"1. Em đang trì hoãn việc ôn tập:)))) 2. Em không dùng bất cứ biện pháp nào vì em cảm thấy nó vô dụng đối với em. Em cứ cảm thấy bộ não em vận hành lúc nguy cấp í và thông tin lưu trữ vào não bộ luôn là trí nhớ tạm thời. Nhưng em thấy em vẫn ổn vì điều đó:>>> 3. Kết quả là không quá hiệu quả và điểm số luôn ở 1 mực ổn định, không đột phá. Đôi lúc em sai lỗ chỗ 1 cách ngớ ngẩn và không lường trước được."
r5-0135,Mất niềm tin😢
r5-0136,Người thất tình sao bẳng buồn tình...chung tình rồi đa tình nghĩ đến si tình rồi đường tình a chịu....🤌
r5-0137,"4 cách thoát khỏi sự lo lắng: + Bớt mong cầu và bớt tránh né + Có kinh nghiệm đối ứng và phải có trải nghiệm + Tự tin hoặc phải có sức chịu đựng + Hài lòng với những gì mình đang có Giải quyết mọi vấn đề trong tỉnh thức Phải "" thiền"""
r5-0138,Bạn khóc khi bạn 59 tuổi còn tôi khóc khi tôi đã 62 tuổi mà đứa cháu tôi cũng đang bị cô đơn vì không có có cha và đang ở với Bà ngoại nuôi và tôi đã khóc cho cuộc đời của tôi nữa rất bất Hạnh
r5-0139,"Nghe xong xúc động quá mình nhìn thấy mình ở trong đó,thất bại nó chỉ là bước đệm đến thành công,nhưng quan trọng là đứng lên từ thật bại như thế nào,đôi lúc nản và thất vọng nhưng chỉ cần cta không ngừng nỗ lực thì sẽ một ngày ta sẽ thành công"
r5-0140,"Thực ra vào khoảnh khắc Remidius chết, Orelianno oán hận cuộc sống và chịu đựng nỗi cô đơn đậm đặc hơn thì đó chính là lúc quyết định anh ta có thể vượt qua đc mấy chục năm cô đơn hay không. Và anh ta đã chọn cách phá vỡ sự cô đơn 1 cách nhanh chóng bằng cách dựa dẫm vào thiên thời, thời cuộc. Những thành tựu khách quan huy hoàng chưa chắc tạo nên 1 kết quả thực tế thật huy hoàng. Một con đường huy hoàng chưa chắc dẫn đến 1 đích đến thật sự huy hoàng, đó là chưa kể con đường đó đầy gai độc"
r5-0141,"Cảm ơn a Trí rất nhiều! E năm nay 21 tuổi cảm thấy đang khủng hoảng chênh vênh trước áp lực về việc làm, tài chính, nhờ có anh đã truyền cho em động lực để phấn đấu hơn trong cs khắc nghiệt này!"
r5-0142,Stress nhẹ 🖐
r5-0143,Stress nhẹ 😅
r5-0144,Tôi chỉ bị một nửa
r5-0145,"tớ ko biết nx, chỉ mệt hoiiii"
r5-0146,"Hỡi người yêu, trái tim anh ngày đêm nhớ nàng Cách mặt nhau nhớ em trong lòng tê tái Phút gần nhau em đẹp sao đôi môi em cười Làn mi em cong, mắt em buồn xa xăm. Biết làm sao, vắng em anh buồn anh thất tình Nói gì đây, phút giây ai ngờ xa cách Nhớ về em, bao ngày qua, nghe sao nặng tình Đời vắng em yêu âu sầu một mình anh."
