"annotation_id","annotator","created_at","final_label","id","lead_time","reviewer_note","row_id","text","updated_at"
53,"1","2026-06-17T09:45:24.422720Z","normal",53,15.857,"","s8-0052","cs 1 điều là tớ rất thik học nhạc, học piano , học hát, nhxma nhà tớ chỉ ở mức trung, kh đủ tiền để học, mn luôn khuyên tớ bỏ điều này đi, vì ns quá cao so với gia đình tớ. Tớ thích âm nhạc lắm, bởi ns chữa lành tâm trạng của tớ. Hồi cấp 1 tớ yêu Toán, thích Toán, đứng đầu bxhang môn toán, nhma giờ tớ mất hứng thú vs toán, tớ chỉ yêu âm nhạc th, bởi đó ms là cuộc sống của tớ. Nhma chg ai ủng hộ cả...","2026-06-17T09:45:24.422740Z"
54,"1","2026-06-17T09:45:40.728092Z","normal",54,14.774,"","s8-0053","“2 GIỜ NGHE ĐỌC TRUYỆN ĐÊM KHUYA - NỖI ĐAU NGƯỜI ĐÀN BÀ” là một tuyển tập tâm sự khiến người nghe lặng đi vì quá nhiều cảm xúc. Những câu chuyện không ồn ào nhưng lại chạm sâu vào nỗi cô đơn, hy sinh và những tổn thương thầm lặng của người phụ nữ trong cuộc sống. Giọng kể nhẹ nhàng, chậm rãi như ru ngủ nhưng lại đủ sức khiến người ta phải suy ngẫm rất lâu. Vừa nghe vừa thấm, vừa buồn vừa thương – đúng chất truyện đêm khuya giúp xoa dịu tâm hồn sau một ngày dài ❤","2026-06-17T09:45:40.728123Z"
55,"1","2026-06-17T09:45:45.152992Z","normal",55,2.978,"","s8-0054","Con cám ơn Cha nhiều lắm 🪴🪴","2026-06-17T09:45:45.153018Z"
56,"1","2026-06-17T09:46:10.354529Z","normal",56,23.51,"","s8-0055","Vì sao thế nhỉ luôn xuất hiện khi mùa thu đông đến bằng một cách nào đó. Giữa những ngày rối loạn cảm xúc theo mùa kéo đến, cậu lại an ủi tớ bằng những video hay và chạm đến thế. Mong một ngày thu Vì sao thế nhỉ? vẫn xuất hiện nhưng tớ có thể đã có được hạnh phúc thay vì như bây giờ.","2026-06-17T09:46:10.354564Z"
57,"1","2026-06-17T09:47:43.049920Z","depression",57,90.948,"","s8-0056","Mình mất đi mối tình gần 6 năm nghe bài này đau thấu tâm can, không bao giờ có thể tha thứ cho chính bản thân mình. Đã 23 ngày trôi qua và mỗi ngày mình đều khóc, mình không biết trân trọng. Đúng là chỉ khi mất đi rồi mới biết người đó quý giá như thế nào. Người ấy tốt với mình từng li từng tí nhưng mình không biết trân trọng đã làm mất đi 1ng vô cùng quan trọng. Mình chưa từng yêu ai như thế này, 30t rồi chỉ mất đi mới trân trọng có ý nghĩa gì. Mình biết cả cuộc đời này mình cũng sẽ sống trong hối tiếc và không bao giờ có thể tha thứ cho chính mình. Em xin lỗi D và cảm ơn D đã bên em ngần ấy năm. HND.","2026-06-17T09:47:43.049943Z"
58,"1","2026-06-17T09:47:50.390002Z","normal",58,5.638,"","s8-0057","cám ơn e nhé ... thích thì cứ học ko quan tâm nhiều","2026-06-17T09:47:50.390030Z"
59,"1","2026-06-17T09:48:22.420835Z","normal",59,30.02,"","s8-0058","mình có bố mẹ tuyệt vời nhất trên thế giới, họ chẳng bao giờ bắt mình phải đạt điểm thế này vào trường thế kia, khi mọi người tư vấn trường đại học cho mình, mình hỏi mẹ rằng"" mẹ muốn con vào trường nào"" mẹ nói ""vào trường nào con thích là được"", mình nhận ra à thì ra tình cảm gia đình là như thế, trước mỗi lần thi, mẹ đều chỉ nói làm bài bình tĩnh, có lần mình đạt điểm thấp, phải đóng tiền thi lại, mình k dám nói, khi bố mẹ biết, mình đưa tiền tiết kiệm của mình cho mẹ để đóng tiền thi lại, bố mẹ nói thôi cầm lấy mới bán được tí hàng lại lấy ra, bố mẹ trả được, k cần lo đâu. Mình sinh ra trong 1 gia đình bình thường, ko khá giả, tình yêu của bố mẹ là động lực lớn nhất của mình chắc đó cũng là món quà lớn nhất mà ông trời dành cho mình trong kiếp sống ngắn ngủi này","2026-06-17T09:48:22.420867Z"
60,"1","2026-06-17T09:48:42.228197Z","normal",60,18.34,"","s8-0059","Thương chị nhiều … Tôi cũng là người mẹ có con gái bị trầm cảm nhg may mắn bạn xin mẹ cho con đi bs, tôi đc giới thiệu BS Tài chuyên khoa nội thần kinh hướng dẫn chăm sóc, uống thuốc điều trị. Sau 5 tháng uống thuốc, tái khám thì con xin mẹ cho con ngừng thuốc … con đã coi phim của Mỹ có tên giống viên thuốc con đang uống 😂😂😂 Vô cùng biết ơn con !!! Khoảng 2 năm sau gia đình ko may xảy ra biến cố … con can đảm nắm tay ba mẹ vượt qua … không tái lại … Nam Mô Bổn Sư Thích Ca Mâu Ni Phật …","2026-06-17T09:48:42.228224Z"
61,"1","2026-06-17T09:49:01.211382Z","normal",61,17.263,"","s8-0060","Xưa cũng may bố mẹ mình k ép mình học,toàn mình tự học k à,học trên lớp tập trung nghiêm túc,tối về nhà thường chỉ học 1tiếng,lúc chơi thì vẫn chơi hết mình,thi đại học cũng học chơi chơi học mà vẫn đỗ Bách Khoa Hà Nội,giờ ra trường lương tàng tàng 15 củ,trong khi mấy đứa ngày xưa lười học có đứa làm sếp kiếm trăm củ,nên sau này mình cũng k ép con học,hướng tự học là hơn","2026-06-17T09:49:01.211409Z"
62,"1","2026-06-17T09:49:09.227535Z","normal",62,2.652,"","s8-0061","Bọn ác là sinh đôi đúng hông ????","2026-06-17T09:49:09.227570Z"
63,"1","2026-06-17T09:49:18.386632Z","normal",63,7.767,"","s8-0062","Tôi người bắc, ủng hộ pháp luật về bọn tư duy phân biệt đả kích vùng miền... Miền bắc cũng có tư duy vùng miền nhưng không nhiêu như trong ấy... Tầm này ủng hộ bắt hết nộp thuế cho NN","2026-06-17T09:49:18.386659Z"
64,"1","2026-06-17T09:49:46.320471Z","normal",64,26.473,"","s8-0063","Đừng đối xử tốt với những kẻ không biết điều, đừng rộng lượng với người vô ơn Cuộc đời này đáng sợ nhất là lòng tham của con người, nhất là với những người sống vô ơn, không biết điều. Nếu như bạn cho đi một lần thì chắc chắn họ sẽ chỉ biết nhận, sau đó thậm chí còn oán giận nếu bạn không tiếp tục giúp đỡ họ. Thế mới nói khi gặp những kiểu người này thì tốt nhất là tránh kết giao thâm tình. Bởi người vô ơn thì dù bạn làm cho họ vô số việc cuối cùng họ cũng sẽ quên sạch.Lòng xấu lại giống như cái đinh, sẽ mãi mãi khắc cốt ghi tâm tên bạn ở trong lòng. Chân lý này tuy nghiệt ngã, nhưng đích thực là cuộc sống. Kiểu người lúc lợi dụng bạn thì sẽ nịnh bợ, dùng mọi cách để nói lời ngon ngọt với bạn. Tới lúc bạn khó khăn, chẳng còn giá trị lợi dụng thì họ sẽ quay lưng, thậm chí còn tìm cách hãm hại bạn nữa. Khi bạn trở nên giàu có thì họ sẵn sàng ''đội'' bạn lên đầu. Nhưng khi bạn lâm vào cảnh đường cùng thì họ sẽ lập tức rời đi, tỏ ra không quen biết. Cuộc sống này vốn không công bằng, có nhiều người sống vô ơn rất nhiều. Có những người chỉ biết nhận mà không biết cho đi. Những người sống bao dung, sau cùng lại chỉ nhận về những cay đắng cho mình mà thôi. Lòng bao dung cần đặt đúng chỗ Người xưa khuyên nhủ: ""Tâm hại người không nên có, nhưng tâm đề phòng người nhất định phải có''. Đừng nghĩ bạn sống hiền lành, tốt bụng thì người khác sẽ tốt lại với bạn. Nhiều lúc, người đối xử tốt với bạn, chưa chắc đã là người tốt. Những người ngọt ngào với bạn chưa chắc đã là người yêu bạn thực sự. Dù người khác nói như thế nào, bạn cũng không được tin tưởng một cách dễ dàng. Đôi lúc hãy cứ sống ích kỷ một chút, chỉ biết bản thân mình một chút. Như vậy còn an yên hơn so với việc cứ tốt bụng, vị tha với người khác để họ có cái cớ chiếm lợi từ bạn. Thậm chí còn tìm cách hãm hại bạn nữa.","2026-06-17T09:49:46.320491Z"
65,"1","2026-06-17T09:49:57.788278Z","exclude",65,9.972,"","s8-0064","* People can hold up well against stress if they are getting satisfaction from their work * The way to reduce burnout is to either change the environment or the individual * To cope with the work setting, set time boundaries. Don't be infinitely available. * Prioritize sleep * Exercise * Meditation. Headspace. * Consider changing companies or jobs","2026-06-17T09:49:57.788304Z"
66,"1","2026-06-17T09:53:36.687396Z","depression",66,217.439,"","s8-0065","rất có tâm , cảm ơn bác sĩ , đợt trước mình bị nhẹ, sau có đi khám ở bạch mai vào kể bệnh, bác sĩ vứt cho bịch thuốc và kết luận bị rối loạn lo âu :)) từ đó về sau mình bị rối loạn lo âu lặng luôn vì lo nghĩ sợ bị bệnh rồi mất ngủ cứ tới giờ đi ngủ là lo mất ngủ :)) mình chỉ có 2 điều lo lắng vậy, ngoài ra mình không còn lo bất kì điều gì :))) ngày xưa mình bị stress do công việc và thường xuyên thức đêm nhưng sáng dậy muốn ngủ lúc nào cũng ngủ được, đặt đâu ngủ đấy , thế mà giờ mất ngủ mãi cứ tới giờ là không ngủ được, nhi, ngày xưa mình bị stress do công việc và thường xuyên thức đêm nhưng sáng dậy muốn ngủ lúc nào cũng ngủ được, đặt đâu ngủ đấy , thế mà giờ mất ngủ mãi cứ tới giờ là không ngủ được","2026-06-17T09:53:36.687416Z"
67,"1","2026-06-17T09:53:44.697401Z","normal",67,6.441,"","s8-0066","mục tiêu ngắn hạn nhất của tui là cố xem hết video này :)) chứ quen coi tíc tốc r nên xem clip dài thấy cũng hơi khó","2026-06-17T09:53:44.697419Z"
68,"1","2026-06-17T09:54:00.442753Z","normal",68,14.329,"","s8-0067","Thương con ghê. con mình nay đã học lớp 11, mỗi ngày đến giờ đi ngủ là bỏ hết đi ngủ. khi ở trường con phải tập trung học, về nhà ăn cơm xong sẽ đanh một ít tg xem lại bài, 9 giờ tối là trễ nhất mà con phải gấp lại sách vở và chuẩn bị đi ngủ. Cuối tuần đi học AV 2 tiếng còn lại chơi thoả thích! GĐ tôi đã duy trì việc này được 11 năm, hồi cấp 2 chỉ được học đến 8:30 tối thôi.","2026-06-17T09:54:00.442785Z"
69,"1","2026-06-17T10:08:32.798776Z","normal",69,870.901,"","s8-0068","Ý bs nói cortisol tăng bắn đêm và giảm buổi sáng. Nên buổi sáng nếu xét nghiệm cortisol sang sẽ thấp có phải không .cam ơn bác","2026-06-17T10:08:32.798807Z"
70,"1","2026-06-17T10:08:37.859882Z","normal",70,3.36,"","s8-0069","Nhìn vậy chứ Quân đội của Tranistra (tên dài nên ghi tắt) yếu quân ít, vũ khí ít và sài thời Liên Xô . Cũng may là nhờ có quân Nga tình nguyện đóng ở đó nên họ vẫn tồn tại được cơ mà cũng ko đoán được Ukraine có thể bất ngờ mở 1 cuộc tấn công vào Tranistra để Tạo ""Chiến Thắng Trên Truyền Thông"" cơ mà chừng nào thua đau quá ở Donbass và Kursk thì có thể điều tôi nói sẽ xảy ra","2026-06-17T10:08:37.859901Z"
71,"1","2026-06-17T10:08:46.129589Z","normal",71,6.713,"","s8-0070","Hãy tập sống chánh niệm trong từng khoảnh khắc, như thể mình đang ""tận hưởng"" từng giây phút hiện tại vậy. Khi kết nối sâu sắc với hiện tại, chúng mình sẽ dễ dàng tập trung hơn và ""lướt"" vào trạng thái dòng chảy một cách dễ dàng.","2026-06-17T10:08:46.129611Z"
72,"1","2026-06-17T10:09:26.757980Z","normal",72,36.973,"","s8-0071",""" Cuộc đời này là những, gặp mặt và chia ly"", câu hát này tôi cứ ngân nga mãi, tôi cứ cảm giác rằng lời bài hát đang viết dành cho tôi vậy, gặp mặt rồi lại chia ly, đâu đó là sự nuối tiếc, hối hận. Bài hát này nó không chỉ làm tôi có thêm động lực mà nó cũng đang khơi lại những kỷ niệm đã qua của tôi, tôi yêu nó, yêu bản thân mình lúc còn cấp 3, tôi yêu người con gái đó, tôi yêu những lần ngại ngùng nhìn crush của mình qua cửa sổ. Và hơn hết, tôi dường như đang bị kẹt lại với những ký ức đẹp của quá khứ, mỉm cười, bật khóc và hạnh phúc ... Cuộc đời con người cũng vậy, không có ai là sống mãi mãi, gặp gỡ và chia ly là điều tất yếu. Tôi không biết bản thân có thể xui xẻo như nào, nhưng tôi đã cảm thấy may mắn hơn nhiều người khi nghe được bản nhạc này, nó quá hay, quá tuyệt. Một màn kết hợp hoàn hảo, cả 3 người đã khiến khán giả phải ngân nga theo khi xem và nghe những câu hát có thể dâng trào cảm xúc của mình. Thực sự cảm ơn thứ âm nhạc này <3","2026-06-17T10:09:26.758008Z"
73,"1","2026-06-17T10:09:37.248693Z","normal",73,8.879,"","s8-0072","Thật ra chuyện học tài thi phận mink k tin lắm .vì sức học của mink ra sao thỳ mink là ng rõ nhất và ng thứ 2 là thày cô giáo .việc còn lại là chuyện chọn trường sao cho vừa với sức học của mink thôi.việc bạn này trượt mink nghĩ là do chọn trường quá sức thôi.mink nghĩ thày cô giáo nên nc tâm sự và tư vấn cho các bạn trước khi các bạn ý đăng kí thi trường nào.mjnk cũng từng suýt trượt cấp 3 vì đky trường hơi quá với sức học của mink.cũng mấy là đc thày cố vấn cho .Thày cô giáo câp2 vẫn là tuyệt vời nhất ạ !!!","2026-06-17T10:09:37.248720Z"
74,"1","2026-06-17T10:09:44.109657Z","normal",74,5.438,"","s8-0073","Chưa phút giây nào tôi phản đối nghe nhạc HH dù đời tư có vài điểm nhấn. Vì cs chỉ là định kiến, còn âm nhạc thì dùng cả trái tym để cảm ❤ vẫn ủng hộ thế thôi","2026-06-17T10:09:44.109683Z"
75,"1","2026-06-17T10:09:47.367972Z","exclude",75,1.842,"","s8-0074","Burnout doesn't happen just from a stressful work environment. Many people suffer burnout from caregiving or other situations. Many people experiencing burnout are overwhelmed in general in their lives. This pandemic worsened it because of the isolation and increased stress. That exhaustion that isn't relieved by sleep, feeling unmotivated and overwhelmed, depressed, disorganized. They are all part of burnout. And it can also make you physically I'll if it's bad enough. Everyone has a breaking point. We aren't machines and need time to rest our minds as well as our bodies to be healthy and happy. We need to talk to trained professionals who can give us good tools and coping strategies. Burnout doesn't just go away.","2026-06-17T10:09:47.367998Z"
